M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
2364.68529	980.250121	1843.16125	-1995.6255	1632.76434	2104.49934	45.4795361	2043.76231	1324.0874	1324.0874	2085.07659	2257.4022	2565.41941	2565.41941	2066.04381	2066.04381	1311.28342	1322.82284	1322.82284	1850.33699	3763.32435	3763.32435	3446.97542	31.6535521
2495.98946	2587.12189	2025.38069	1907.76467	-1008.45218	-4197.75605	-1231.83608	2960.62183	2830.66985	2830.66985	3626.94191	2137.89799	1905.73958	1905.73958	2567.17846	2567.17846	1820.0408	2420.57042	2420.57042	2320.44905	2315.771	2315.771	1326.73718	26.6394912
3789.40851	2103.74765	2978.09487	614.550114	706.810951	5627.74777	4106.34875	2107.13091	3804.05858	3804.05858	3139.26004	2231.89854	3669.18764	3669.18764	3436.55539	3436.55539	2447.87665	2167.74365	2167.74365	2624.09048	4265.40137	4265.40137	3828.66339	35.5250446
2430.94383	2002.00901	2321.69974	-4656.92639	1614.35843	2719.37609	262.115002	1971.61559	1345.16778	1345.16778	2570.05277	1409.1418	2589.14471	2589.14471	2252.78714	2252.78714	1777.8169	2235.53067	2235.53067	2525.39801	3342.36822	3342.36822	2339.54542	23.6506611
3100.13143	2749.36308	4429.07293	-143.272877	7410.23898	3664.30163	-253.332853	3794.07963	2105.42556	2105.42556	4026.4133	2509.43501	3060.79129	3060.79129	2737.60709	2737.60709	2332.14574	1348.06082	1348.06082	2802.36992	3393.92816	3393.92816	2674.10883	36.3567014
2071.20426	2437.74576	2073.98017	-554.175377	2396.08169	-1437.51025	-492.757559	2590.55324	1720.5433	1720.5433	2628.34235	2506.23409	2376.90229	2376.90229	2379.02866	2379.02866	1222.31431	1462.58943	1462.58943	1722.57571	2354.89768	2354.89768	2766.54816	21.1513227
2366.82834	2326.34549	1941.80386	-7134.62591	4212.78	2689.65721	1688.37309	2979.01245	1684.96599	1684.96599	2461.05828	1859.68956	3482.78626	3482.78626	2653.07049	2653.07049	2813.96098	2093.15767	2093.15767	3246.42968	3156.6186	3156.6186	2994.85095	38.2234428
2068.49119	3212.08078	2117.70421	-219.810009	7665.26699	-2128.46816	357.376337	4392.50825	2195.00533	2195.00533	4014.12978	2722.82957	1948.13829	1948.13829	2700.07084	2700.07084	1978.88354	2742.17111	2742.17111	2830.96607	2747.59194	2747.59194	2407.22356	34.0471923
3342.80813	2799.82842	3446.71962	296.014547	1302.88482	2701.1776	645.865202	2391.02157	3952.40029	3952.40029	3175.0815	3282.84094	2754.6001	2754.6001	2558.66323	2558.66323	1694.40677	3853.18618	3853.18618	2063.87701	3518.7343	3518.7343	3354.05694	39.4762605
4369.85249	2873.29943	2669.20108	1998.0514	1418.95175	1761.46984	1550.08316	2571.85047	3797.77003	3797.77003	3443.935	3038.88877	3554.11054	3554.11054	2701.42243	2701.42243	2963.44864	3031.57406	3031.57406	3521.80953	3483.51207	3483.51207	3198.90209	42.1409178
2103.86478	3290.95167	2134.97352	1143.82386	1206.23589	-1407.25434	1086.40671	3585.61642	2236.57025	2236.57025	3333.22985	2266.59574	3089.87279	3089.87279	2121.73686	2121.73686	3095.07351	2814.70861	2814.70861	3811.17383	2466.5033	2466.5033	1485.49229	38.3574526
3150.81716	1870.63625	2756.31961	259.666443	3158.27727	2321.54369	82.0469856	3162.43861	3002.84691	3002.84691	3927.79902	2076.71817	2263.94714	2263.94714	3710.66744	3710.66744	1446.19507	1870.30078	1870.30078	2161.59024	3714.15573	3714.15573	2116.75521	31.6147223
2632.08762	2618.30469	1888.3406	2476.28927	-2966.48979	-202.919245	883.606672	1801.29863	2904.56455	2904.56455	2794.48578	2548.82531	2405.90767	2405.90767	1988.61509	1988.61509	2708.64272	2943.49193	2943.49193	2491.05943	2395.35413	2395.35413	1827.0401	28.4724674
1467.65399	2350.30534	1849.43859	-3008.29768	623.705387	-233.221054	1801.03779	2472.29883	2005.55424	2005.55424	1751.38562	2292.80013	2818.66308	2818.66308	2129.58427	2129.58427	1581.26191	2146.72273	2146.72273	2075.31937	1792.95423	1792.95423	2567.29117	22.8107592
3082.87466	3612.18061	3144.76996	6491.8828	-613.359213	1831.37655	-52.9259443	1979.74654	2408.86429	2408.86429	2387.48754	3228.45596	2893.41104	2893.41104	1642.3547	1642.3547	2397.22735	2866.04698	2866.04698	2685.3718	2189.9778	2189.9778	1737.28684	22.1156808
2887.19832	2866.4506	3103.35389	-926.585197	-861.891508	-1689.23855	-988.577604	2756.88107	1115.2036	1115.2036	4109.69656	2501.81051	2680.92521	2680.92521	1686.66735	1686.66735	3546.17743	1696.18116	1696.18116	2928.27184	2690.67667	2690.67667	949.460614	31.291182
1730.63067	2467.39374	3201.98146	-1635.6349	-2191.74564	3429.89087	767.725706	1853.63793	1653.40111	1653.40111	1800.94414	2662.78714	3406.55807	3406.55807	2591.13625	2591.13625	1618.45828	2557.87074	2557.87074	1774.53337	2555.75086	2555.75086	1847.94567	29.434378
2768.04019	2870.87005	2633.82779	2319.78297	2133.3456	-1008.67331	327.678919	3374.88048	3664.5115	3664.5115	2515.48752	2908.20125	2628.41817	2628.41817	3171.284	3171.284	1695.55537	2806.81326	2806.81326	2562.69056	2479.1096	2479.1096	2768.70669	36.8697063
2000.77233	3198.92451	2639.13178	1692.0495	1647.69173	-359.343886	755.980015	2596.16791	3363.99428	3363.99428	1489.73781	3101.26233	2514.19626	2514.19626	2800.30226	2800.30226	1077.21231	3338.44031	3338.44031	2133.92081	2099.99883	2099.99883	3371.08771	31.032735
3833.95646	2657.06685	3392.05022	4126.79315	2469.28692	1024.44172	263.603926	2730.0835	1896.02204	1896.02204	4383.91424	3122.3228	3165.95848	3165.95848	3358.95613	3358.95613	1508.82458	2082.12572	2082.12572	2477.96056	4021.29253	4021.29253	2589.87553	30.5143768
2440.34892	3499.81555	2865.86759	3124.37534	1533.21624	-285.007954	806.480646	3192.14767	2353.11179	2353.11179	3036.17083	2455.54555	2479.16876	2479.16876	2709.7571	2709.7571	2105.4527	2713.82397	2713.82397	2628.33291	2819.72848	2819.72848	2072.62224	24.1375548
4269.61576	2065.711	2123.66984	1899.20664	4211.62367	6257.60555	4320.59169	2261.77061	2903.46964	2903.46964	2708.5728	2568.307	3616.96798	3616.96798	3771.04326	3771.04326	2727.53049	3302.53624	3302.53624	2586.63389	4282.07513	4282.07513	3897.9507	33.5804845
2430.36894	1997.21057	2185.77875	-4443.76588	4096.3006	2768.65959	574.328899	3014.09041	2921.21146	2921.21146	3495.664	1425.76246	2227.39574	2227.39574	3699.83346	3699.83346	1743.98727	1901.98338	1901.98338	2543.64878	3065.7607	3065.7607	1995.29693	31.340345
3355.29169	2011.65558	1693.73555	-325.721502	2006.93727	3451.42007	1544.32058	2254.82264	2984.83542	2984.83542	2170.76401	2467.03202	3363.45671	3363.45671	2969.51561	2969.51561	2371.72959	3177.8133	3177.8133	2278.42874	3427.10398	3427.10398	3891.43792	33.120435
2160.32509	1097.60045	2524.05881	-2054.80218	-2771.85678	1664.65759	-145.735145	1934.97642	2115.1608	2115.1608	2556.78085	1875.54665	2487.94113	2487.94113	2655.45503	2655.45503	1160.72076	1911.42004	1911.42004	1617.91658	3188.77386	3188.77386	1806.90076	28.5477451
3689.69903	1980.13319	2636.12794	1521.63744	-2398.40031	3050.17352	536.257029	1368.64553	3711.87859	3711.87859	2810.06139	2867.94352	2624.40972	2624.40972	2662.65024	2662.65024	2866.28803	2924.83076	2924.83076	1697.67644	3523.04458	3523.04458	3308.88851	37.332473
3693.42778	1876.19987	2439.79911	1022.01343	-4317.09826	3242.05399	-728.602409	1413.86382	3132.9948	3132.9948	2834.26288	2377.52689	2932.94886	2932.94886	2926.15963	2926.15963	2659.32304	2674.84024	2674.84024	1448.56869	3682.62626	3682.62626	2397.77274	30.1142089
2676.40161	3583.38324	3227.89331	383.147001	-3518.08965	-830.964446	-849.535465	2115.23839	3902.15801	3902.15801	2224.0532	2221.40519	2292.27879	2292.27879	1153.32345	1153.32345	4135.16939	3441.87118	3441.87118	3403.04352	1881.02471	1881.02471	2291.93374	37.5352855
530.832522	3141.91336	2994.21985	-4218.31965	-1053.30706	-3363.69514	-382.245183	3058.92839	2564.88421	2564.88421	1848.73476	3121.48311	1968.06549	1968.06549	1154.82462	1154.82462	1334.0805	3677.42465	3677.42465	2533.68223	1535.90569	1535.90569	1804.83251	41.0472704
2341.2667	3339.96687	3550.38828	-735.810399	2384.69601	2257.29227	929.902792	2558.52337	3121.58431	3121.58431	2191.98999	3534.05883	2010.14718	2010.14718	2142.71988	2142.71988	2351.29285	4310.46565	4310.46565	2257.10804	2939.17191	2939.17191	2887.10833	44.0001712
2305.20625	1954.73973	3138.60681	-5200.69003	2616.29462	2347.4133	49.5123863	2256.27986	1805.49887	1805.49887	2005.80178	2385.31868	2446.24491	2446.24491	1951.48747	1951.48747	2445.78612	2384.97687	2384.97687	2090.76163	2946.31077	2946.31077	3462.1362	35.5333934
3833.67912	2259.66489	3702.28586	-307.270288	-170.451999	1336.25269	-1094.2179	2842.23642	4228.94615	4228.94615	4180.79779	2043.67896	2320.87952	2320.87952	3009.08412	3009.08412	3573.10099	2533.7731	2533.7731	2556.47755	3304.92992	3304.92992	2339.81981	42.1268717
2334.84464	2940.50314	2737.672	-2076.96855	-513.17215	-2837.31461	-1029.77097	3214.62611	1859.10552	1859.10552	3872.81215	2114.04008	2944.77537	2944.77537	1978.00254	1978.00254	2808.5549	1294.90042	1294.90042	3662.86634	2088.33873	2088.33873	1193.68444	32.4943874
3596.32677	2949.13345	3914.33384	2655.83038	836.018324	3064.29505	-379.530787	2126.30664	3978.5591	3978.5591	2834.2741	3248.25895	2659.27171	2659.27171	2682.72821	2682.72821	2362.66528	2970.45591	2970.45591	2502.66023	2818.6914	2818.6914	2668.28409	40.3983094
826.536041	3575.09813	1504.7999	-830.711126	463.9256	-914.481282	3936.22756	2924.71628	2323.02743	2323.02743	841.460201	2533.25412	2510.09443	2510.09443	1662.00825	1662.00825	3746.42134	3629.92155	3629.92155	3632.26094	2048.58434	2048.58434	3177.9325	41.1852801
1968.86402	3646.39881	3103.36393	-3148.49257	-625.735521	-364.074111	821.964741	2478.68725	2709.67419	2709.67419	2400.10889	2468.81231	2480.29464	2480.29464	2107.00345	2107.00345	3022.97592	3780.42386	3780.42386	3071.82058	2248.24687	2248.24687	2204.79781	36.896744
2793.33098	2598.70056	4153.40482	504.627228	4384.47714	1957.92317	-1197.8358	3308.89618	2599.15257	2599.15257	3044.80084	2713.33332	2346.44087	2346.44087	2492.56386	2492.56386	1879.57398	3031.56934	3031.56934	2092.49559	3135.19582	3135.19582	2883.70324	34.6546962
2239.0343	1764.22604	2057.23796	-1825.79339	1088.63711	-503.467321	-485.187173	2002.7267	943.090858	943.090858	2521.98156	2072.75427	1958.96784	1958.96784	2006.15672	2006.15672	1922.0376	2008.89767	2008.89767	2280.08363	2811.22445	2811.22445	2116.59707	26.5624055
3945.24786	2618.65963	4302.16786	1566.05363	-662.363172	3164.29734	-886.791945	2706.38151	3388.64394	3388.64394	4474.83233	2604.70881	3582.49604	3582.49604	3280.89719	3280.89719	2611.94238	1792.80154	1792.80154	2809.28395	2854.27093	2854.27093	1063.54644	36.5478013
2006.10774	2619.19484	2580.08335	-2196.63382	2269.14287	259.80711	175.960064	3282.02632	2083.68089	2083.68089	2167.25654	1340.76662	3271.8143	3271.8143	2551.0222	2551.0222	3453.22738	1611.86997	1611.86997	3105.91575	2142.62251	2142.62251	3197.46081	29.553799
2894.46641	2764.5398	3530.19967	0.0810623169	76.0781765	1545.95852	1754.80962	2394.46206	2626.11035	2626.11035	2943.77252	2458.38844	2809.68226	2809.68226	2113.17958	2113.17958	3167.59596	2486.39687	2486.39687	2969.82776	3091.21819	3091.21819	2865.51295	35.9331343
3639.2092	2345.30377	2508.67881	2348.65904	5958.7574	3723.69885	903.091431	2947.14604	1937.82668	1937.82668	3462.42712	2175.67677	3191.11414	3191.11414	3298.85794	3298.85794	3236.88504	1484.63711	1484.63711	3758.79131	3718.29164	3718.29164	3121.02756	38.8756293
1087.69622	2235.32664	2113.17162	-6880.91189	2932.266	-3702.75855	-2770.54429	3428.78425	1704.16207	1704.16207	1951.2352	1679.42582	1812.56692	1812.56692	2511.21559	2511.21559	1593.71376	1864.03466	1864.03466	2225.40641	1906.56068	1906.56068	3023.12108	30.3778796
2352.21692	1542.81162	2708.85604	-5348.55545	6.66737556	2526.09253	-705.999136	1597.08507	1003.13498	1003.13498	1928.14573	2384.42175	2871.07038	2871.07038	1826.51581	1826.51581	1767.9365	2004.42674	2004.42674	2195.15285	2768.5158	2768.5158	2243.8913	31.4683672
3663.89162	2680.22743	2378.18218	1617.18369	3423.21396	2905.37	1269.70291	2835.63011	3038.00659	3038.00659	3330.39508	2801.46472	3106.77079	3106.77079	3313.3295	3313.3295	3485.89926	2964.08062	2964.08062	2969.55721	2957.41678	2957.41678	2587.81878	38.739763
2213.94237	2990.42973	3369.19087	2905.0386	642.579794	2927.86002	-645.911694	2258.45256	2574.40436	2574.40436	1812.95977	2620.11065	2249.77195	2249.77195	2066.67225	2066.67225	2188.16373	3059.14878	3059.14878	2069.60498	2577.34476	2577.34476	2595.22436	27.6164279
2116.05994	3024.57653	2783.72851	-3633.64697	632.72357	-460.871458	74.3305683	2368.40062	2706.02333	2706.02333	1273.30415	2570.69773	1872.8057	1872.8057	651.572966	651.572966	4669.46599	3497.61099	3497.61099	2973.60579	1948.77189	1948.77189	3568.48209	41.789804
2443.05535	2609.6496	1902.36163	-283.899903	-5123.00313	-4343.19794	-350.289941	2002.52061	3286.65555	3286.65555	2587.16438	2937.90913	1960.59102	1960.59102	1617.01198	1617.01198	2193.02264	2543.44668	2543.44668	1711.22275	1557.66246	1557.66246	1675.60516	23.2037796
2652.15645	3613.98952	2058.63366	1787.35495	-1169.79957	-1653.43761	1502.6474	2799.1625	2234.67239	2234.67239	2742.03126	3083.99966	3107.20302	3107.20302	2468.83532	2468.83532	3454.93951	2701.33362	2701.33362	2926.39832	2214.54308	2214.54308	2076.90478	30.2220868
1357.72923	2448.20473	2005.43342	-4492.1124	-958.285928	-3050.92216	578.079224	2338.6268	2246.68418	2246.68418	1393.88291	2529.19787	2549.66707	2549.66707	2019.4521	2019.4521	1235.56189	2512.92905	2512.92905	2732.93332	1512.8171	1512.8171	2479.54686	31.3727412
4192.08938	2136.60806	2660.70797	1312.69932	-2599.80798	-197.592974	223.935843	1656.57813	3092.3659	3092.3659	3486.26954	2578.37888	3098.10419	3098.10419	3125.81935	3125.81935	2259.88646	1775.33411	1775.33411	2519.85519	3395.38863	3395.38863	2888.95146	30.0719998
1861.13601	2015.73691	2604.37571	-438.286066	-502.762794	-333.002806	406.029224	2659.83406	2147.98713	2147.98713	2299.12807	2011.37382	2770.5153	2770.5153	2350.95827	2350.95827	1543.85828	1655.24395	1655.24395	2201.90108	1543.50069	1543.50069	1358.65434	20.5533136
3015.5727	3690.7482	2828.92969	4732.64098	5.95569611	-1395.64514	-135.307908	3311.15503	2631.84716	2631.84716	4044.43453	2843.7078	3207.4188	3207.4188	2907.65955	2907.65955	3409.29518	2162.70874	2162.70874	3072.51098	2554.53852	2554.53852	2016.04966	31.8930302
2143.90683	2309.95526	2270.48515	-6485.22764	-1482.33294	-977.193713	-145.474076	2061.14108	2560.22902	2560.22902	2119.01052	2440.0645	2500.4927	2500.4927	2048.05356	2048.05356	2694.33402	2380.11604	2380.11604	2156.72114	2022.93611	2022.93611	2597.3944	34.4914016
2835.56107	2439.2043	2498.69559	-1437.64019	6739.36963	2477.73647	1259.20534	3481.69401	1706.50589	1706.50589	3021.17586	2687.47014	3092.91704	3092.91704	3191.43662	3191.43662	2380.3208	2555.90251	2555.90251	3577.71103	3477.90271	3477.90271	3119.14253	42.8087925
3597.96987	3059.18714	3723.17638	-2450.05965	2047.70088	-173.744559	-861.529112	3084.36316	3497.74966	3497.74966	3238.00561	2771.53379	2925.50168	2925.50168	2832.8039	2832.8039	3333.75503	2315.28551	2315.28551	3211.91201	2882.47556	2882.47556	3389.74209	44.7034947
2149.66401	1999.33341	2272.99891	-3115.8793	3156.70848	-864.061117	-1127.58696	2676.90406	2236.28863	2236.28863	3056.49753	2390.51793	1357.65916	1357.65916	1952.74464	1952.74464	2586.15887	1896.5301	1896.5301	2631.12962	2553.81242	2553.81242	2582.76971	38.0373591
1057.26128	2516.158	2811.57732	-4461.18593	73.4627247	-82.7145576	-1249.28355	2739.50717	2471.04416	2471.04416	1350.3505	2458.88264	2569.0334	2569.0334	1828.85403	1828.85403	1790.40432	2409.26172	2409.26172	2633.03265	2123.50609	2123.50609	2991.13341	41.1779511
2657.28931	2557.71673	1862.74503	118.368864	775.340796	-537.990332	992.279053	3459.50029	3150.37135	3150.37135	3137.32957	1487.1668	2504.14444	2504.14444	3818.02296	3818.02296	2666.10343	2601.13407	2601.13407	2535.40233	2815.12669	2815.12669	2238.26129	25.1866059
1388.90805	3687.32305	3247.21568	-5364.50982	3709.01942	-209.853649	-1427.37985	2862.42798	2397.44937	2397.44937	1342.90907	2928.7209	2142.20503	2142.20503	1558.28824	1558.28824	3108.16634	3566.07218	3566.07218	2809.24973	1595.04028	1595.04028	3505.08591	41.8679614
1666.72923	2765.15614	2333.99345	-920.703411	-2604.83325	-1930.9175	-727.190971	2207.73939	2744.71616	2744.71616	1208.77206	2049.617	2502.16279	2502.16279	1838.1588	1838.1588	2538.04031	3186.88617	3186.88617	2742.16698	1812.22953	1812.22953	2710.1203	33.4211516
1634.1112	3462.83309	2495.07379	-5962.18288	2359.85279	-1459.12349	-1236.89115	2627.03118	2324.53953	2324.53953	1472.16121	2071.39087	1521.07757	1521.07757	1418.2784	1418.2784	3761.73643	3065.49988	3065.49988	3091.6342	2314.27454	2314.27454	4018.43386	36.9108661
2070.67702	3296.18367	3819.20726	-298.10667	1963.67979	1652.8511	-313.90667	2438.96989	3520.18355	3520.18355	2286.30933	2442.90237	1697.51195	1697.51195	2227.75156	2227.75156	2529.2734	3434.20714	3434.20714	2952.5108	2467.88764	2467.88764	2884.73943	40.0826443
3878.56047	1683.00661	2307.34044	5229.67458	2908.34904	1901.90673	133.904219	3217.6804	2219.97364	2219.97364	3632.54772	2890.4727	3197.29529	3197.29529	3317.19486	3317.19486	2066.65691	1879.46305	1879.46305	2109.33547	3333.32043	3333.32043	2125.03854	27.8024926
3331.99894	2039.52269	2495.95243	6114.9478	1312.24036	2360.31175	3400.21968	3252.66187	2930.97149	2930.97149	2969.08602	2719.29466	3314.8773	3314.8773	3125.23487	3125.23487	2302.51103	2349.43319	2349.43319	2911.61371	3465.74576	3465.74576	2496.70833	31.9835224
1439.68819	3636.61991	2643.33525	-341.968536	3722.37086	-2236.87053	642.049313	3527.70597	2105.87137	2105.87137	2113.1191	3173.37232	2187.44943	2187.44943	1481.95974	1481.95974	2814.87767	2997.7645	2997.7645	3302.06918	2005.90682	2005.90682	3364.54365	36.9407663
2367.55444	2590.45352	2791.76283	1616.4732	-835.909843	4357.40471	1296.57984	2017.96375	2840.02035	2840.02035	1407.15498	2232.74162	2972.29727	2972.29727	2109.95535	2109.95535	2970.67601	3068.57452	3068.57452	2796.47702	2757.22185	2757.22185	2932.70752	32.2580898
1918.33511	2160.82194	2326.40981	-1282.46307	-3586.02643	-891.593695	-1080.70195	1828.73262	1558.06313	1558.06313	1229.95695	1906.97256	2537.18085	2537.18085	1533.32008	1533.32008	2289.59936	2025.52437	2025.52437	2227.5977	2032.14145	2032.14145	2352.54265	20.0158603
