M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
3984.29857	3206.27138	3209.8296	7018.52202	5384.48811	7830.81293	-155.544281	3678.56086	3101.1216	3101.1216	4257.67537	3748.48428	4568.80234	4568.80234	3398.87869	3398.87869	3959.88701	2097.49067	2097.49067	2356.53857	4037.80786	4037.80786	2174.44732	46.7934694
3954.16435	3201.29194	3225.21403	6826.12896	5214.08796	7825.91105	-93.0720568	3649.2088	3100.11816	3100.11816	4211.98118	3751.29368	4501.29473	4501.29473	3408.92107	3408.92107	3936.05579	2114.35872	2114.35872	2363.14591	4004.5397	4004.5397	2190.96236	46.3138806
3922.90632	3197.58472	3242.19139	6609.72953	5036.91196	7816.40768	-41.8037176	3623.88172	3101.54912	3101.54912	4158.37364	3745.55627	4438.93651	4438.93651	3414.62071	3414.62071	3901.72725	2132.57084	2132.57084	2368.83079	3971.42201	3971.42201	2202.61006	45.8205706
3891.71821	3196.11482	3250.93499	6355.7744	4865.03959	7740.77535	-14.3063068	3595.11887	3095.93592	3095.93592	4102.43083	3733.82743	4375.38927	4375.38927	3414.32921	3414.32921	3870.98229	2146.82924	2146.82924	2372.77331	3935.00751	3935.00751	2215.50949	45.2960951
3861.72119	3189.1816	3259.75028	6121.28377	4695.47629	7638.74054	15.3911114	3561.0411	3085.29608	3085.29608	4040.70577	3716.0505	4309.15595	4309.15595	3412.39579	3412.39579	3846.80322	2162.53083	2162.53083	2378.44152	3903.33081	3903.33081	2226.5115	44.7506871
3832.73439	3177.53744	3272.17867	5921.95868	4504.59957	7548.8472	43.6937809	3521.64844	3073.33415	3073.33415	3982.33388	3695.45237	4241.69407	4241.69407	3408.78181	3408.78181	3815.51096	2177.84711	2177.84711	2379.10006	3861.66483	3861.66483	2236.12001	44.2572838
3799.70728	3165.93074	3275.41795	5735.02183	4345.73889	7448.27271	76.6432285	3485.70748	3061.41442	3061.41442	3929.71326	3669.2136	4170.72502	4170.72502	3398.90141	3398.90141	3777.37666	2194.19367	2194.19367	2378.94516	3817.87986	3817.87986	2242.90408	43.8034708
3761.51308	3155.72757	3275.1117	5526.83473	4180.04036	7347.4431	105.106831	3454.458	3048.59421	3048.59421	3879.85719	3643.20733	4094.45877	4094.45877	3383.05258	3383.05258	3743.48035	2206.83567	2206.83567	2380.0976	3768.80359	3768.80359	2247.95021	43.3615848
3727.03141	3140.90372	3272.55249	5291.41665	4034.6241	7204.13327	116.920471	3418.23381	3033.40835	3033.40835	3824.64432	3623.82566	4012.65279	4012.65279	3367.55014	3367.55014	3705.79451	2219.12391	2219.12391	2380.11457	3718.55394	3718.55394	2251.29245	42.896844
3693.09497	3126.87561	3273.20572	5088.5129	3851.3124	7082.44562	136.041641	3378.5399	3016.95173	3016.95173	3764.96892	3610.70009	3942.14991	3942.14991	3357.65115	3357.65115	3674.6896	2231.28205	2231.28205	2375.29637	3664.68115	3664.68115	2257.3873	42.4453404
3658.20407	3112.97761	3269.9806	4910.49051	3645.40577	6956.5177	160.422325	3337.58793	3000.30275	3000.30275	3710.7052	3598.90987	3877.24369	3877.24369	3350.20161	3350.20161	3635.56867	2243.96093	2243.96093	2372.93337	3616.01942	3616.01942	2258.80572	42.0482476
3624.83294	3103.61147	3264.75952	4741.72831	3447.37649	6834.86104	166.078806	3295.95884	2987.76933	2987.76933	3664.05714	3587.60058	3820.90258	3820.90258	3339.46175	3339.46175	3593.01727	2256.8307	2256.8307	2371.93435	3563.59824	3563.59824	2262.10371	41.7069657
3587.98473	3094.22349	3263.59263	4546.91768	3270.65825	6717.49234	176.941156	3262.85295	2976.39925	2976.39925	3614.87612	3571.63816	3760.24617	3760.24617	3329.36125	3329.36125	3558.59992	2271.69866	2271.69866	2365.49887	3518.89274	3518.89274	2264.38764	41.2643813
3550.35288	3089.67806	3260.38197	4332.83806	3096.51494	6567.87872	180.058479	3236.69267	2960.96172	2960.96172	3561.65922	3560.77763	3705.56319	3705.56319	3321.85919	3321.85919	3519.09012	2288.80319	2288.80319	2360.52592	3475.83652	3475.83652	2270.01426	40.8715787
3507.44419	3079.35126	3258.71999	4147.37344	2896.62361	6437.73198	200.535059	3207.90651	2939.31855	2939.31855	3513.80826	3547.99607	3645.76181	3645.76181	3312.5081	3312.5081	3478.22578	2304.92345	2304.92345	2350.34193	3426.00052	3426.00052	2274.41291	40.3984545
3471.04385	3069.35845	3256.24222	3978.84369	2728.54447	6286.74746	230.181217	3185.35047	2918.00966	2918.00966	3467.00618	3539.47671	3586.96771	3586.96771	3296.54804	3296.54804	3441.91071	2320.03422	2320.03422	2341.56676	3376.61386	3376.61386	2275.43523	39.9041628
3430.16062	3062.37773	3254.56962	3814.50415	2603.98149	6129.62127	273.28968	3166.14671	2897.78889	2897.78889	3424.59051	3522.8826	3528.36539	3528.36539	3279.00036	3279.00036	3411.66349	2334.92991	2334.92991	2332.81755	3337.2327	3337.2327	2278.67406	39.3771636
3394.06211	3058.49025	3249.9463	3632.09248	2459.32102	5987.26988	303.982496	3145.91267	2881.7949	2881.7949	3383.25203	3501.25035	3471.60649	3471.60649	3257.7555	3257.7555	3387.92463	2347.26079	2347.26079	2326.38989	3294.1225	3294.1225	2282.62602	38.8165826
3355.57435	3055.69353	3243.25679	3430.90653	2320.95599	5843.26506	333.51779	3121.85486	2861.13245	2861.13245	3348.37795	3486.70738	3416.39628	3416.39628	3234.7569	3234.7569	3365.15823	2356.31301	2356.31301	2323.81933	3246.99469	3246.99469	2287.91393	38.3569306
3310.36874	3051.07198	3239.09934	3249.26496	2212.89277	5696.44451	378.488302	3104.65769	2838.63483	2838.63483	3312.23607	3477.7248	3365.24438	3365.24438	3208.13841	3208.13841	3349.73456	2362.04053	2362.04053	2317.60912	3196.49484	3196.49484	2295.05618	37.8336029
3261.73533	3039.97836	3234.10928	3062.31976	2089.35022	5547.02401	405.066013	3093.79686	2811.82722	2811.82722	3279.79019	3471.87764	3313.37671	3313.37671	3186.50084	3186.50084	3335.80676	2366.54864	2366.54864	2309.97872	3141.70122	3141.70122	2302.77952	37.2809904
3211.10359	3024.04929	3227.41534	2899.10555	1949.32818	5395.61749	439.710617	3084.66823	2783.89196	2783.89196	3242.43568	3460.42259	3256.35021	3256.35021	3159.72599	3159.72599	3326.03317	2368.48559	2368.48559	2299.54157	3096.18435	3096.18435	2306.364	36.7044272
3165.97028	3005.58461	3221.37168	2710.95157	1835.95181	5208.46486	462.33654	3079.98088	2754.69244	2754.69244	3199.25526	3450.2023	3198.93897	3198.93897	3132.35249	3132.35249	3307.90366	2373.24847	2373.24847	2290.71698	3048.9695	3048.9695	2311.32116	36.1184609
3120.18905	2987.10666	3218.67794	2526.24512	1757.4501	5008.54731	471.651554	3080.44853	2725.67172	2725.67172	3161.90813	3437.09738	3150.81982	3150.81982	3102.34131	3102.34131	3296.44242	2377.46582	2377.46582	2286.46482	3011.96551	3011.96551	2319.91104	35.6384122
3079.93427	2963.6773	3220.92381	2380.12195	1696.17414	4843.52231	490.168333	3077.06556	2694.28446	2694.28446	3119.67538	3423.17283	3109.22613	3109.22613	3076.24357	3076.24357	3288.18505	2380.13065	2380.13065	2284.25377	2970.41254	2970.41254	2327.85198	35.256617
3048.01238	2948.1837	3219.21669	2270.31827	1635.61344	4677.99187	484.306812	3072.12389	2671.1401	2671.1401	3075.88775	3406.11108	3073.65192	3073.65192	3055.70681	3055.70681	3273.34852	2387.2816	2387.2816	2284.61653	2939.74901	2939.74901	2333.07262	34.9956082
3011.13349	2936.77292	3215.45548	2169.63172	1545.97759	4541.48293	491.033792	3056.93507	2648.01877	2648.01877	3030.39153	3388.77465	3047.01012	3047.01012	3040.18755	3040.18755	3256.42662	2398.33155	2398.33155	2287.66211	2904.66929	2904.66929	2335.96227	34.8170921
2981.69734	2923.03512	3214.68778	2104.15959	1448.48347	4419.72017	485.157967	3035.65362	2630.87559	2630.87559	2984.27395	3371.16737	3027.10092	3027.10092	3028.73192	3028.73192	3237.77106	2411.12417	2411.12417	2287.45558	2874.86227	2874.86227	2338.48725	34.6838324
2957.69412	2906.323	3217.0074	2018.08572	1340.96146	4311.31363	468.80722	3021.77333	2609.04211	2609.04211	2939.54248	3347.21253	3009.65886	3009.65886	3021.97779	3021.97779	3226.89961	2425.66596	2425.66596	2286.22097	2843.47324	2843.47324	2342.1415	34.5349088
2929.55675	2889.82715	3218.51183	1950.8338	1251.15871	4167.23013	433.233976	3009.7577	2593.68778	2593.68778	2898.73627	3321.103	2992.47526	2992.47526	3019.28169	3019.28169	3212.65109	2438.21989	2438.21989	2284.7698	2811.47878	2811.47878	2341.71693	34.453519
2899.31809	2870.19115	3218.02589	1880.59449	1166.3568	4036.36932	385.240316	2992.17343	2574.47281	2574.47281	2861.37822	3298.94969	2968.03154	2968.03154	3014.34709	3014.34709	3189.6463	2450.96663	2450.96663	2286.01916	2781.95235	2781.95235	2340.94259	34.3426404
2876.55907	2851.75333	3212.49797	1797.49489	1100.40188	3926.18537	358.142853	2968.36051	2555.06193	2555.06193	2827.17064	3283.66706	2949.69049	2949.69049	3005.54242	3005.54242	3167.74703	2464.86994	2464.86994	2286.41629	2748.22923	2748.22923	2335.76857	34.2799395
2857.13285	2833.65008	3201.1571	1720.80159	1025.64096	3799.52431	331.279039	2946.01838	2538.36161	2538.36161	2791.79587	3262.90311	2928.56305	2928.56305	2995.67648	2995.67648	3142.34146	2477.13857	2477.13857	2287.86864	2712.23812	2712.23812	2328.15381	34.2912027
2843.95593	2819.22572	3189.49288	1678.15208	926.402807	3690.99855	302.473307	2930.99656	2524.10395	2524.10395	2759.88373	3243.39428	2914.66298	2914.66298	2983.35224	2983.35224	3121.07683	2492.08441	2492.08441	2291.18285	2677.47615	2677.47615	2321.84461	34.3672824
2824.21254	2808.84788	3174.48345	1611.16958	830.91259	3574.59903	285.743475	2921.19789	2506.83833	2506.83833	2732.18007	3221.6207	2901.09779	2901.09779	2966.92365	2966.92365	3107.48243	2506.17817	2506.17817	2296.94696	2649.31666	2649.31666	2319.53	34.4144921
2809.91505	2805.54399	3160.53382	1523.03219	756.094456	3453.06993	256.764889	2907.14735	2493.84921	2493.84921	2705.16004	3198.15711	2891.82695	2891.82695	2950.01238	2950.01238	3084.4915	2517.69046	2517.69046	2307.13701	2631.91502	2631.91502	2316.77311	34.5254399
2795.67657	2800.24502	3142.58871	1437.63542	658.054352	3340.47437	223.571062	2891.99277	2481.92313	2481.92313	2682.18297	3168.27427	2886.77936	2886.77936	2938.73761	2938.73761	3066.23896	2525.27705	2525.27705	2320.70368	2613.94927	2613.94927	2312.38184	34.5478624
2780.25526	2798.72466	3123.63633	1330.33037	549.340248	3218.28723	198.54784	2874.31556	2470.14266	2470.14266	2665.98305	3138.56255	2877.52179	2877.52179	2931.73712	2931.73712	3055.99743	2534.15341	2534.15341	2335.6957	2593.65768	2593.65768	2305.92084	34.5927628
2763.89513	2800.89057	3102.21798	1214.1633	439.088345	3089.66756	167.326927	2858.87921	2460.20148	2460.20148	2657.13913	3103.98145	2873.08464	2873.08464	2926.98929	2926.98929	3048.69157	2541.52624	2541.52624	2354.30361	2582.56171	2582.56171	2298.2509	34.6110715
2755.95523	2808.66053	3080.35588	1083.74476	353.409052	2973.34075	152.300596	2849.80339	2455.64852	2455.64852	2656.69155	3064.09105	2867.46732	2867.46732	2924.09344	2924.09344	3047.32582	2546.12832	2546.12832	2370.2501	2580.24503	2580.24503	2292.97008	34.6402906
2741.59696	2814.88151	3058.09872	944.026709	260.534286	2888.14425	124.925375	2841.62096	2446.03617	2446.03617	2651.84016	3032.31197	2858.48857	2858.48857	2920.15786	2920.15786	3039.5479	2551.96634	2551.96634	2387.69319	2573.25989	2573.25989	2291.34085	34.6585301
2729.80114	2824.76161	3027.77509	836.551189	186.634064	2797.63579	105.443001	2834.11772	2437.99817	2437.99817	2649.53145	2999.91359	2847.06775	2847.06775	2910.63388	2910.63388	3024.15049	2556.36189	2556.36189	2405.36361	2575.76038	2575.76038	2290.00976	34.6688875
2715.81581	2836.75187	2997.90081	728.983879	94.9907303	2706.96282	83.0590725	2829.69591	2426.10926	2426.10926	2648.47225	2971.349	2839.63031	2839.63031	2902.70637	2902.70637	3010.42007	2560.52701	2560.52701	2420.5089	2571.71416	2571.71416	2288.09759	34.7405111
2702.03907	2840.73023	2965.61337	639.276505	-2.71975994	2600.13461	60.095787	2831.2322	2411.93554	2411.93554	2639.22648	2950.93409	2838.10936	2838.10936	2892.54863	2892.54863	2998.9252	2564.7836	2564.7836	2433.66472	2560.39572	2560.39572	2289.10221	34.7818887
2689.4192	2838.97944	2930.34127	580.677986	-87.2087479	2473.20294	35.9451771	2832.71155	2403.02746	2403.02746	2635.61457	2926.86478	2831.88838	2831.88838	2879.43662	2879.43662	2991.0384	2564.73669	2564.73669	2448.34222	2548.28656	2548.28656	2286.60482	34.8928676
2676.30424	2834.19355	2899.50899	555.050373	-133.767128	2323.76575	9.59277153	2831.20181	2394.40247	2394.40247	2637.76189	2897.45608	2828.25817	2828.25817	2865.86759	2865.86759	2978.5271	2561.11326	2561.11326	2459.19509	2532.23357	2532.23357	2283.64996	35.0388596
2656.77063	2827.83508	2873.55405	540.053844	-182.930827	2182.54685	-15.3714418	2830.51613	2383.45342	2383.45342	2639.32562	2874.33828	2819.22749	2819.22749	2849.136	2849.136	2961.37331	2554.19362	2554.19362	2470.14354	2511.89537	2511.89537	2280.6749	35.2091168
2634.45711	2822.69838	2842.11191	548.487902	-251.338482	2022.75872	-59.1266155	2821.4533	2377.43941	2377.43941	2637.422	2848.82149	2811.01438	2811.01438	2835.25187	2835.25187	2942.62745	2549.52987	2549.52987	2486.06096	2497.30077	2497.30077	2278.76213	35.445532
2607.02195	2813.86361	2806.40463	575.830936	-312.91008	1875.34928	-90.0328159	2810.53966	2372.41188	2372.41188	2636.48288	2821.23054	2809.5548	2809.5548	2822.09118	2822.09118	2927.2448	2547.79296	2547.79296	2501.35555	2489.20037	2489.20037	2275.23165	35.6313978
2583.26627	2808.95911	2767.8313	628.932714	-377.112627	1767.46249	-141.678452	2805.18256	2367.81349	2367.81349	2627.7145	2790.6275	2814.63102	2814.63102	2807.1145	2807.1145	2907.93217	2544.95936	2544.95936	2513.88809	2482.29017	2482.29017	2271.30197	35.7711533
2555.47676	2805.3888	2730.22069	661.922693	-447.209477	1695.72592	-190.284848	2807.05313	2361.65476	2361.65476	2619.56629	2758.67228	2811.35309	2811.35309	2792.74561	2792.74561	2891.19084	2539.17387	2539.17387	2524.21342	2472.62987	2472.62987	2268.73259	35.8057413
2530.67191	2795.71847	2699.27009	704.722404	-514.252186	1612.08749	-234.928131	2813.80136	2356.20826	2356.20826	2612.67114	2722.48349	2812.08568	2812.08568	2780.74946	2780.74946	2873.79953	2534.43547	2534.43547	2534.03068	2456.17311	2456.17311	2266.84343	35.7953839
2500.98734	2785.03732	2673.30513	772.348642	-547.229648	1532.54628	-283.11789	2811.73163	2348.55455	2348.55455	2601.60172	2688.91202	2813.23517	2813.23517	2770.77111	2770.77111	2853.13678	2532.05094	2532.05094	2545.00008	2445.91092	2445.91092	2270.08168	35.7390441
2481.73726	2780.9672	2653.18733	820.094347	-584.164858	1453.41992	-325.276852	2810.10211	2341.27614	2341.27614	2595.53947	2653.97273	2807.05254	2807.05254	2760.30918	2760.30918	2829.2743	2528.67004	2528.67004	2558.63815	2444.2277	2444.2277	2276.31652	35.628328
2457.63829	2772.69479	2633.10405	893.796682	-628.26395	1397.59421	-359.2062	2813.69042	2340.50386	2340.50386	2584.16881	2621.20585	2802.69269	2802.69269	2755.00135	2755.00135	2801.1744	2525.28737	2525.28737	2567.5514	2449.29226	2449.29226	2279.76366	35.5677048
2442.57015	2763.19883	2616.73093	984.879732	-694.428682	1372.17879	-387.67159	2807.2275	2339.18532	2339.18532	2575.18563	2594.87769	2807.11421	2807.11421	2751.25785	2751.25785	2779.11876	2525.87067	2525.87067	2579.62544	2449.47253	2449.47253	2286.2164	35.4268603
2434.03751	2756.30308	2597.74491	1076.61009	-748.972893	1339.4618	-402.68898	2805.22505	2336.11023	2336.11023	2572.82499	2568.25183	2806.55599	2806.55599	2745.91993	2745.91993	2758.36632	2523.9849	2523.9849	2592.29134	2450.24555	2450.24555	2294.39528	35.2474453
2423.05188	2750.47539	2581.64294	1183.32028	-804.262757	1323.13371	-433.117747	2798.22368	2331.87474	2331.87474	2576.30945	2551.06498	2803.00544	2803.00544	2742.83201	2742.83201	2740.67525	2522.53005	2522.53005	2600.57025	2455.49362	2455.49362	2306.01703	35.0422337
2412.16022	2750.4335	2565.70974	1290.93051	-850.037336	1332.04341	-463.861227	2789.77601	2327.64014	2327.64014	2580.37573	2531.62755	2791.81859	2791.81859	2734.77085	2734.77085	2719.12324	2524.17713	2524.17713	2609.12148	2457.81045	2457.81045	2315.62097	34.7701001
2403.14488	2747.9693	2550.82157	1394.56868	-905.518532	1324.28527	-506.34861	2784.89747	2321.66375	2321.66375	2578.93976	2511.87103	2781.32037	2781.32037	2726.90972	2726.90972	2691.38507	2527.4996	2527.4996	2613.12639	2462.43082	2462.43082	2328.00806	34.4702408
2393.56941	2743.64515	2538.03116	1445.01805	-969.955921	1289.30449	-561.597943	2783.90701	2317.24636	2317.24636	2570.62427	2498.80269	2761.75017	2761.75017	2721.90609	2721.90609	2667.08149	2530.03107	2530.03107	2610.47868	2463.593	2463.593	2338.05294	34.1177166
2390.98764	2741.11073	2522.43829	1473.03104	-1027.23479	1243.15262	-600.446463	2780.22723	2316.13877	2316.13877	2568.77848	2479.92127	2742.70839	2742.70839	2719.95733	2719.95733	2643.86367	2533.5707	2533.5707	2604.52117	2466.88863	2466.88863	2350.028	33.7481662
2382.00284	2736.43843	2512.96107	1514.81032	-1078.55856	1194.06343	-636.467338	2770.79973	2318.67378	2318.67378	2571.05887	2458.07776	2731.63218	2731.63218	2713.34925	2713.34925	2619.34649	2540.00795	2540.00795	2597.33982	2476.69807	2476.69807	2360.81993	33.3844548
2365.69699	2727.75236	2509.96107	1522.20726	-1118.94786	1177.19054	-682.607293	2769.42601	2320.28457	2320.28457	2578.38596	2445.02801	2722.23329	2722.23329	2713.01615	2713.01615	2595.00308	2543.95622	2543.95622	2590.47358	2485.97909	2485.97909	2375.76475	33.0272981
2346.7902	2723.14261	2505.77883	1493.44802	-1137.84671	1182.20806	-720.952749	2768.00006	2317.89428	2317.89428	2581.95303	2427.49183	2719.54397	2719.54397	2712.83469	2712.83469	2572.78723	2549.97332	2549.97332	2584.64471	2498.00312	2498.00312	2394.40409	32.6314878
2334.7163	2714.23349	2501.6829	1446.25425	-1133.86929	1154.38342	-738.091469	2766.5573	2319.22994	2319.22994	2590.84268	2405.52795	2717.20222	2717.20222	2710.24038	2710.24038	2548.39897	2556.35805	2556.35805	2580.73421	2507.80475	2507.80475	2409.24667	32.3410249
2332.23573	2706.85122	2502.37935	1364.22634	-1141.89565	1086.64632	-734.493732	2754.90753	2319.28142	2319.28142	2591.21709	2392.4186	2708.90856	2708.90856	2710.0669	2710.0669	2524.83094	2566.46652	2566.46652	2579.87033	2516.36645	2516.36645	2420.51864	32.0064048
2337.31991	2706.40187	2500.3499	1272.44115	-1118.55924	999.487638	-713.713169	2751.06961	2324.12795	2324.12795	2589.89294	2377.21061	2700.02098	2700.02098	2709.59158	2709.59158	2494.34326	2572.55031	2572.55031	2584.21631	2532.82572	2532.82572	2426.88242	31.6718296
2343.69033	2706.14666	2495.73675	1211.26175	-1113.86538	909.744501	-678.989291	2747.64741	2333.77172	2333.77172	2595.23085	2362.77563	2685.67097	2685.67097	2709.07083	2709.07083	2473.16021	2578.64442	2578.64442	2593.42667	2552.37438	2552.37438	2432.40961	31.4091303
2348.93398	2709.52343	2488.31568	1124.76826	-1135.28073	846.992731	-651.111007	2737.17663	2343.30072	2343.30072	2603.62099	2357.5243	2675.4973	2675.4973	2711.14262	2711.14262	2455.58302	2583.86934	2583.86934	2601.63388	2563.14994	2563.14994	2437.81509	31.2109469
2346.99761	2708.82949	2483.41428	1027.8666	-1135.78677	810.326338	-632.884502	2724.16877	2346.16441	2346.16441	2615.18727	2361.16646	2660.59468	2660.59468	2709.34404	2709.34404	2448.34901	2590.05108	2590.05108	2611.90167	2573.31329	2573.31329	2440.21556	30.9441459
2349.18418	2702.53327	2484.68621	948.495865	-1111.18197	736.312866	-604.116917	2705.52589	2345.1713	2345.1713	2627.90067	2365.13907	2643.51582	2643.51582	2710.05657	2710.05657	2439.89927	2596.80196	2596.80196	2618.4826	2577.25064	2577.25064	2438.01602	30.7406558
2347.38073	2697.16378	2489.89623	864.810944	-1107.5604	655.840635	-590.260625	2681.86108	2342.58465	2342.58465	2645.49143	2370.16631	2626.55645	2626.55645	2714.61498	2714.61498	2425.77793	2605.52402	2605.52402	2620.13455	2573.71661	2573.71661	2440.26395	30.5810291
2345.06611	2689.26017	2499.14346	820.585489	-1130.57554	604.74515	-572.685003	2659.48532	2345.89046	2345.89046	2656.17375	2382.11186	2615.10701	2615.10701	2719.08459	2719.08459	2409.08705	2616.82033	2616.82033	2618.4053	2562.31143	2562.31143	2439.51483	30.4475949
2343.09773	2677.7709	2511.3786	779.4559	-1144.4813	582.771301	-564.814806	2633.52035	2344.75853	2344.75853	2657.32059	2390.16816	2600.39588	2600.39588	2726.13022	2726.13022	2397.91982	2624.90569	2624.90569	2614.42222	2543.96418	2543.96418	2441.59341	30.2791544
2346.44441	2663.65752	2526.91453	751.222372	-1187.04557	591.256618	-575.917959	2606.64253	2341.22893	2341.22893	2663.35982	2400.05018	2591.76174	2591.76174	2737.5652	2737.5652	2394.45351	2630.72689	2630.72689	2613.8103	2519.22866	2519.22866	2442.83156	30.0786184
2342.23724	2652.70818	2536.51523	712.572336	-1207.86726	619.286299	-564.489961	2588.59622	2338.23233	2338.23233	2675.88469	2404.24598	2578.08354	2578.08354	2749.14239	2749.14239	2383.07222	2635.23573	2635.23573	2612.39793	2504.83012	2504.83012	2442.88747	29.8815067
2344.70985	2638.91167	2539.17711	671.101809	-1204.95737	647.363663	-548.757911	2578.33492	2335.63846	2335.63846	2689.4369	2407.27549	2567.57382	2567.57382	2759.62438	2759.62438	2380.58634	2636.11909	2636.11909	2614.05784	2494.6597	2494.6597	2443.53937	29.733029
2352.92694	2630.83487	2541.88944	641.4783	-1165.85016	668.40291	-550.457239	2571.61709	2336.77555	2336.77555	2704.54104	2415.38415	2559.85461	2559.85461	2765.72174	2765.72174	2385.98533	2632.88247	2632.88247	2619.24824	2479.96139	2479.96139	2446.48434	29.5549778
2362.82844	2620.82229	2540.82493	581.065416	-1105.08442	709.176064	-568.389297	2571.67315	2338.52722	2338.52722	2720.79407	2416.66036	2548.50224	2548.50224	2771.67512	2771.67512	2396.35019	2624.65195	2624.65195	2626.40185	2470.85784	2470.85784	2452.91687	29.420223
2366.29224	2608.4057	2532.04917	559.521914	-1029.45507	753.840208	-597.475171	2574.20284	2339.99005	2339.99005	2741.01396	2410.21072	2547.01257	2547.01257	2770.73688	2770.73688	2397.5044	2611.98369	2611.98369	2638.25638	2464.39478	2464.39478	2463.0153	29.2962957
2373.65696	2600.49383	2526.66257	535.588264	-932.985544	766.025782	-633.009076	2580.1276	2338.16034	2338.16034	2754.41422	2398.44028	2551.21723	2551.21723	2765.95807	2765.95807	2396.9301	2598.06415	2598.06415	2650.4511	2453.47745	2453.47745	2474.21307	29.2254154
2384.389	2598.02167	2519.93987	532.271862	-844.833851	769.125223	-665.010214	2585.69654	2340.19422	2340.19422	2770.74809	2381.34755	2560.98934	2560.98934	2764.40555	2764.40555	2389.14598	2584.42372	2584.42372	2667.40663	2448.15399	2448.15399	2485.58255	29.2558342
2388.3737	2599.38329	2516.10268	528.944731	-733.806491	799.664259	-692.120194	2594.13241	2346.91795	2346.91795	2779.36718	2363.82967	2573.72074	2573.72074	2757.08436	2757.08436	2377.49311	2574.14118	2574.14118	2681.78024	2447.90217	2447.90217	2499.05569	29.2442029
2390.24354	2600.17046	2512.22508	555.858612	-623.15762	820.581913	-701.870918	2607.24235	2358.29496	2358.29496	2784.7408	2342.11775	2590.03485	2590.03485	2751.9869	2751.9869	2373.71479	2560.32638	2560.32638	2695.94909	2441.59356	2441.59356	2510.44287	29.1608702
