M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
7794.76405	4041.98951	4170.11458	7567.1804	6680.56846	19031.0621	11849.5297	6170.97843	5576.88812	5576.88812	4340.02276	6768.8624	6834.76379	6834.76379	4285.34687	4285.34687	6346.47531	4100.19028	4100.19028	6093.34849	6865.73268	6865.73268	5827.30822	61.0789652
1984.36499	3846.06296	3152.00353	4258.91876	10280.7713	6639.57477	2415.26365	4177.9524	4188.25884	4188.25884	5333.82816	4049.15728	4528.54549	4528.54549	5331.71152	5331.71152	3962.74833	5411.09815	5411.09815	4517.7897	6081.19448	6081.19448	4350.08874	48.6439246
3823.16349	3832.49393	3783.18959	1488.01208	7872.79844	4493.43324	1510.55813	5079.29929	2152.77406	2152.77406	3707.09801	4150.59985	2941.95653	2941.95653	4439.34957	4439.34957	3943.11086	2849.1478	2849.1478	3653.9584	3488.30239	3488.30239	4425.07451	52.4708624
3892.16372	2426.19246	3351.22659	3964.38003	8578.5234	2138.0198	1595.15619	3734.24285	3621.22073	3621.22073	4218.83709	3159.57257	2366.93441	2366.93441	4467.96018	4467.96018	3170.50686	1849.51131	1849.51131	3956.41288	2714.97051	2714.97051	3505.45678	47.8215915
3852.0724	4739.80454	5960.24338	11210.537	1258.64387	3157.31883	1543.01882	5452.75704	4848.01893	4848.01893	3725.88575	4619.86572	4606.50824	4606.50824	2078.32645	2078.32645	5992.0561	4465.05726	4465.05726	2717.46539	4317.46672	4317.46672	3301.14865	52.5529021
3750.80509	2832.7502	4189.19147	2728.27029	736.604929	-1440.71341	-2639.28294	3223.73497	3782.33604	3782.33604	3361.29523	2645.79709	3331.46874	3331.46874	2582.48883	2582.48883	3342.97247	2710.99304	2710.99304	2741.61496	2696.8177	2696.8177	2977.56526	37.2145144
3436.1618	4300.18753	4428.26274	221.854448	5716.48717	5609.1404	-1012.17091	5072.64253	4286.91236	4286.91236	4009.35008	4352.08972	5148.69813	5148.69813	5013.68055	5013.68055	5028.10698	3928.66939	3928.66939	4916.92032	4979.02775	4979.02775	5367.95756	64.7224951
3286.32244	4681.91268	6047.03264	3389.14514	4381.92368	3833.12583	1394.50669	5233.71122	4600.11083	4600.11083	2621.03502	4050.27018	4578.27469	4578.27469	5799.19888	5799.19888	4306.18516	3730.63801	3730.63801	3376.01994	3511.30777	3511.30777	5376.65011	65.9355807
1763.54139	4110.84457	5521.63188	1643.93425	11181.7884	5858.27589	4708.76217	4053.92517	4460.82723	4460.82723	2279.9249	2936.50856	4868.96138	4868.96138	3134.56472	3134.56472	3506.70186	3152.89427	3152.89427	5779.83403	3431.86774	3431.86774	3869.72895	46.2816745
2475.27965	2534.02153	4114.14758	12128.0408	2612.40244	2930.74131	4544.83867	2613.15176	3790.12192	3790.12192	2752.2247	2497.43413	3831.54803	3831.54803	2502.93049	2502.93049	3977.78048	2980.89099	2980.89099	3951.29211	4391.99635	4391.99635	4242.83412	35.5827603
3431.82319	3737.44436	3053.29838	1632.23863	-278.080106	814.520121	-1967.60952	3444.76702	2803.40788	2803.40788	3211.61225	3823.03486	3163.9153	3163.9153	3616.43572	3616.43572	4046.73232	3079.31025	3079.31025	3264.39072	3367.77467	3367.77467	3176.15634	46.2515185
1656.29415	2704.39765	3537.8401	4148.29254	1667.45424	978.758335	-4620.68617	3135.07662	3635.93659	3635.93659	2846.30241	2989.86384	4414.27682	4414.27682	1829.28317	1829.28317	3906.98019	4795.25639	4795.25639	2836.81471	5045.08316	5045.08316	2785.30965	20.6133871
4421.23895	4311.20443	3988.47903	9369.34471	10891.9001	12084.0836	7870.2867	4990.07623	5578.23588	5578.23588	5330.69481	5223.27437	4786.26702	4786.26702	7033.42155	7033.42155	4910.62263	4239.79754	4239.79754	6183.8482	5716.51368	5716.51368	5838.91757	66.6716046
4176.53324	2927.68323	2423.77163	2330.03139	1529.86169	1641.55006	717.680454	2942.57995	2332.31642	2332.31642	4477.95565	4017.22006	3261.30191	3261.30191	3401.6459	3401.6459	4434.98589	3153.32857	3153.32857	2420.16916	3843.4657	3843.4657	2846.36024	34.469259
451.238295	3742.43944	5463.23343	5197.15548	6519.90294	1211.30109	2101.15194	3703.59732	2977.37821	2977.37821	3247.88749	1916.98219	3942.28415	3942.28415	2257.11188	2257.11188	3983.01631	3819.00663	3819.00663	3540.55686	3092.14462	3092.14462	3741.53985	39.0113435
1456.80378	5123.89681	5085.52293	10651.6838	5672.5049	-2621.92607	1118.13545	2545.96339	3384.23836	3384.23836	2808.38555	2566.38155	3812.12977	3812.12977	2376.11408	2376.11408	3524.18463	4707.56519	4707.56519	2775.70452	3352.98475	3352.98475	2531.41276	27.2839477
3553.78511	4172.9647	3519.46483	5989.94732	5848.35887	5585.70385	1111.16529	3713.52168	4678.16622	4678.16622	5071.67833	4826.21142	4656.47879	4656.47879	6526.60614	6526.60614	4503.49044	5144.64011	5144.64011	3579.26768	5091.9767	5091.9767	4329.82076	43.5102007
2800.99767	2385.48863	3867.61408	-455.981493	1880.43833	2541.9867	-991.749763	2616.42733	3881.09873	3881.09873	2738.50963	3562.09647	4144.47328	4144.47328	4583.37274	4583.37274	3732.44427	2857.81351	2857.81351	2748.7668	3486.78705	3486.78705	2968.9568	29.7722201
1339.27444	2955.79463	4740.10076	-2871.53482	-728.47724	-5307.87557	-5202.73656	3055.53126	3739.24206	3739.24206	2196.80731	2296.69854	3913.30886	3913.30886	2086.06085	2086.06085	3432.69858	2362.53458	2362.53458	2196.6561	3211.85979	3211.85979	3163.59961	42.2260308
3872.94433	3759.41267	4562.61971	655.13134	5056.38719	-439.480543	1335.75916	3714.1395	4432.26972	4432.26972	3871.93912	3103.24296	4436.56112	4436.56112	2080.24172	2080.24172	3647.12167	2910.86991	2910.86991	3756.18608	3945.99609	3945.99609	3095.46385	47.622409
3441.48762	4109.85146	4617.00764	3592.87143	12238.6289	7951.13087	6188.55476	4199.40438	5296.36773	5296.36773	4670.44494	3969.94414	5907.12561	5907.12561	3708.37318	3708.37318	4073.96272	4863.15936	4863.15936	5451.97872	5973.43121	5973.43121	4194.03106	44.175334
3931.10969	3634.46432	4112.14365	-3139.96315	6820.89925	2521.28839	2308.95877	4188.96281	4597.51002	4597.51002	3388.34123	4066.45978	4915.81804	4915.81804	4166.48909	4166.48909	3760.75099	3845.75346	3845.75346	3138.06747	3856.62432	3856.62432	3867.00423	50.8143246
3969.54022	2191.17361	3446.27558	3446.03539	2663.77687	2843.32156	1069.01646	3423.47938	3606.32106	3606.32106	2917.41898	3374.28332	3504.14914	3504.14914	3765.43302	3765.43302	3841.93059	3552.48486	3552.48486	2936.89506	3616.84672	3616.84672	4510.23453	42.7251176
2861.64789	3767.90607	1947.79338	4542.2554	4556.27918	1379.26817	1198.32635	3442.92772	3836.80009	3836.80009	6094.70214	3245.88798	3054.99222	3054.99222	3573.969	3573.969	3332.14646	4994.52872	4994.52872	3505.76657	4041.91014	4041.91014	2981.3132	44.447758
1963.86614	3705.7293	3964.16572	7730.97754	4947.00789	-2394.0444	-3347.12625	3662.02222	2951.16541	2951.16541	6314.83254	2727.01446	3261.26739	3261.26739	4217.96996	4217.96996	4952.06614	4229.49346	4229.49346	2849.70248	4430.85086	4430.85086	5021.57472	51.5850091
4903.09549	3583.18261	4145.4127	4215.27028	2875.04673	10303.8168	3567.698	4711.48188	5980.33227	5980.33227	5124.96664	5275.87582	4846.53103	4846.53103	6798.88833	6798.88833	5294.1915	5168.06475	5168.06475	3842.99068	4552.27964	4552.27964	5382.40286	60.9876018
1209.36229	3099.35429	5212.68115	4536.57389	3344.02323	-5440.03904	-1867.87128	2036.68762	2895.99797	2895.99797	3626.13703	1214.01932	4218.49927	4218.49927	1481.85485	1481.85485	4247.48518	2237.66692	2237.66692	2633.76494	2697.08501	2697.08501	2780.21396	32.9158145
2403.62403	1631.9531	3520.09858	6102.85163	6907.77063	7573.6475	3878.10946	2581.00801	3922.33836	3922.33836	4069.13022	3314.40375	4296.78568	4296.78568	4781.54574	4781.54574	3938.16122	3463.33968	3463.33968	4102.59075	4771.41515	4771.41515	4045.71501	25.8343588
3593.19784	3654.28295	4489.93558	4490.15856	3481.84109	1119.71021	242.184401	3693.67208	4554.75033	4554.75033	3703.43682	3255.56598	3369.35462	3369.35462	3545.0958	3545.0958	3623.61972	2815.83863	2815.83863	3721.71001	2663.56989	2663.56989	3492.58907	47.4979579
3950.82771	3349.28314	4546.17933	6854.18129	6023.01598	4022.46475	1483.83856	4360.65039	4063.31905	4063.31905	5246.82176	3126.14567	4945.60764	4945.60764	4739.00615	4739.00615	4968.50623	3496.10627	3496.10627	4082.34814	4954.19163	4954.19163	5296.81207	59.9719493
3515.85911	3968.35858	4772.21029	1449.58615	7581.88486	7670.09258	5027.65059	5096.09314	5145.2237	5145.2237	4264.33656	4435.4792	4338.76587	4338.76587	5722.03806	5722.03806	3907.51658	4358.73645	4358.73645	3837.85959	3925.8299	3925.8299	5157.97074	59.4379531
1706.84932	2313.21726	4517.08691	2641.14738	3575.0401	3977.76365	4651.10779	2938.91552	2756.28273	2756.28273	2005.63081	2280.29105	4584.97542	4584.97542	3969.68627	3969.68627	3813.06594	2678.34889	2678.34889	2920.44819	4166.49175	4166.49175	4498.72756	42.7331967
4675.68343	2832.24951	3370.15832	12757.2703	8719.81978	11208.1122	10617.8665	2506.30578	4128.97467	4128.97467	3553.26731	4262.92832	4147.62375	4147.62375	4298.22933	4298.22933	4604.33584	3698.66332	3698.66332	5494.174	4562.8885	4562.8885	4169.14359	33.9800076
1548.72266	2328.38424	3728.36648	2248.12508	3570.76049	353.902578	1983.68549	2887.42639	2697.9303	2697.9303	3780.47785	1819.94181	3049.06303	3049.06303	3301.06102	3301.06102	3328.4062	2868.5221	2868.5221	2243.6678	2527.76514	2527.76514	3367.57227	38.6961901
2910.5672	4372.34442	4312.67139	3737.06937	10362.711	8689.65149	5705.57714	5407.61251	4396.35384	4396.35384	5382.28838	4731.92689	4894.38848	4894.38848	5628.56077	5628.56077	5021.47087	5009.7795	5009.7795	4002.23394	5967.79766	5967.79766	4813.83318	65.6421516
2779.92688	3670.15597	4574.85367	5597.68438	10522.5372	2534.66845	1279.55556	3834.48164	4118.73609	4118.73609	4263.54555	3448.36065	4466.03768	4466.03768	4359.16131	4359.16131	4078.32848	4929.17788	4929.17788	3041.22374	4467.15	4467.15	3690.20886	42.3115553
2182.7339	4221.66862	4887.81285	6467.26847	9571.2328	1651.33476	-127.71368	4542.75476	4115.04569	4115.04569	4825.08671	3315.82468	4337.15405	4337.15405	3802.1644	3802.1644	4564.39587	4134.99414	4134.99414	4323.10234	4967.81494	4967.81494	4688.00177	57.8930303
1994.47523	3119.64528	4046.04399	5632.61271	8289.45398	6184.11779	4617.94138	2890.22841	3403.23972	3403.23972	4086.62538	3045.43695	3908.51766	3908.51766	3923.21552	3923.21552	3541.06935	3753.62658	3753.62658	4544.70352	3974.15263	3974.15263	4153.85181	30.791473
2932.38002	2535.15538	3344.03934	3368.79849	1350.10362	1072.3424	-630.41091	2916.86046	3868.86683	3868.86683	4946.59368	3169.41874	3979.79739	3979.79739	2817.79712	2817.79712	4358.41928	3388.58435	3388.58435	2692.68267	4201.3142	4201.3142	2873.88716	36.9379972
4355.29713	2732.00777	3280.01354	3803.79319	7379.05145	6812.07895	1368.03865	4415.28763	4367.03129	4367.03129	3045.565	4317.9261	3415.99531	3415.99531	4437.38694	4437.38694	3214.04045	2113.57671	2113.57671	5272.35065	4564.4717	4564.4717	4746.45303	46.4210463
3319.17784	2108.58252	3515.61894	1267.7896	5343.40143	1850.86966	1909.56593	3891.84921	3168.87793	3168.87793	4102.87192	2824.41907	3147.25069	3147.25069	3102.52128	3102.52128	2983.08404	3351.0478	3351.0478	2470.36055	3318.64263	3318.64263	4090.83417	37.9714535
1878.51906	2495.80048	2804.68423	-2330.3622	7393.00847	-3708.04071	-1726.34304	2859.03381	2634.37303	2634.37303	4435.53939	1927.77973	2794.03318	2794.03318	2760.77535	2760.77535	2378.74439	3263.77467	3263.77467	2378.42721	2533.6604	2533.6604	2613.46628	33.7523181
4084.93626	2015.40912	3603.78162	-1296.15784	5578.46069	6774.69611	7490.20219	3617.98706	2614.79368	2614.79368	3656.90588	2778.13509	4390.16502	4390.16502	3452.58183	3452.58183	3688.90271	2595.7342	2595.7342	3955.14832	3543.60406	3543.60406	4805.04061	48.5693487
4142.47171	3110.62523	4922.3078	166.066885	7662.17828	8908.33974	4036.07607	4269.60721	4181.31353	4181.31353	4205.52948	4233.33344	6614.55373	6614.55373	4718.46496	4718.46496	5595.63928	3376.7425	3376.7425	4533.78192	5400.72916	5400.72916	4903.559	51.6322984
3165.5764	3721.3415	2984.71534	9105.55959	10749.9242	3479.9242	3689.04233	3552.9584	3890.55544	3890.55544	5456.8068	4089.33859	3337.74401	3337.74401	4810.47382	4810.47382	4128.76578	4916.03135	4916.03135	4125.82332	5481.71433	5481.71433	4414.1467	48.8095632
1830.3791	4296.21536	4422.43594	4051.02372	3225.86894	493.197441	-855.336189	4322.06526	3103.00279	3103.00279	4842.79372	3621.73263	4257.45291	4257.45291	4105.73059	4105.73059	5204.34737	4211.09399	4211.09399	3084.92108	5284.88171	5284.88171	5080.1679	60.4907725
2831.14192	5570.98018	4977.05716	11387.8274	13875.4392	4039.79063	7774.38879	4406.66146	4981.5191	4981.5191	4031.07587	3932.1807	3595.12742	3595.12742	3720.79626	3720.79626	3414.38468	5651.93408	5651.93408	4185.51022	4033.79911	4033.79911	3075.65024	48.4769551
2558.06901	4267.04269	5527.65607	6834.52725	9752.66576	3487.27703	6672.16897	3206.41359	4213.83376	4213.83376	3024.29771	2694.41103	4259.57811	4259.57811	2726.26092	2726.26092	3227.86499	3769.96282	3769.96282	4838.10342	3349.89005	3349.89005	4197.78017	40.4029522
3384.73728	2177.23696	2877.26127	2367.80167	3314.76331	2461.14373	-1216.57789	2026.90355	2816.53847	2816.53847	3667.49616	3225.65866	4666.82388	4666.82388	2582.94467	2582.94467	4368.03384	3028.35013	3028.35013	3283.37379	3836.74344	3836.74344	2624.86969	14.85574
3191.78506	3196.9554	1965.71444	2194.68117	5051.61285	1115.58437	1280.64156	3262.11004	3098.95008	3098.95008	4721.29737	3013.86912	1918.78564	1918.78564	4521.70728	4521.70728	2214.22797	3404.8778	3404.8778	3859.18706	3599.98796	3599.98796	3456.8927	50.4153304
3174.15211	2202.62895	2668.9798	287.877321	3944.18955	5970.43514	3634.30858	2989.02178	4241.43326	4241.43326	3852.04112	3670.13001	3941.79704	3941.79704	3120.89951	3120.89951	3742.62974	3883.64052	3883.64052	3337.50296	3310.74079	3310.74079	2304.94292	29.5178869
5598.46874	3653.25768	4040.56769	10520.7634	11562.2449	14905.4456	13448.5412	4254.68364	4799.93194	4799.93194	4667.08234	5625.29464	4339.53387	4339.53387	5173.32832	5173.32832	4470.14911	4336.13704	4336.13704	5409.57573	5103.1966	5103.1966	4214.52563	40.5834389
3133.25532	1202.24762	2932.64939	4971.54593	331.869125	3893.10718	-493.204594	2801.69279	4090.3618	4090.3618	4392.89063	3128.12865	3292.95708	3292.95708	4515.11101	4515.11101	3848.2091	3695.72292	3695.72292	2387.77005	4178.25688	4178.25688	3418.99236	33.2747828
4177.42279	3888.70966	3407.30895	7049.21603	2936.14268	4033.79917	2121.09089	3925.98893	3475.56597	3475.56597	4877.03139	4142.35369	3678.18025	3678.18025	5159.0742	5159.0742	4342.81888	4366.52735	4366.52735	2858.26552	4417.33848	4417.33848	3962.94277	49.3676621
3604.05985	3069.83612	4299.52191	4712.86178	1918.23125	1866.56117	1003.1867	3486.76698	4041.09375	4041.09375	3369.18615	3117.99688	4261.233	4261.233	3470.64406	3470.64406	4090.00775	4184.07306	4184.07306	2517.14271	3460.62293	3460.62293	3651.34668	44.3819215
5234.53735	2997.57921	3976.3569	7549.73769	8269.55795	10190.8851	8753.36647	3986.24408	4612.80564	4612.80564	3272.33003	3991.5345	3702.29264	3702.29264	4503.81263	4503.81263	3436.27037	3207.19664	3207.19664	5271.64785	3460.29159	3460.29159	4294.33004	47.1068078
1893.24731	4129.72231	4304.88225	2543.20621	7541.96882	5638.24654	3950.57321	4027.75929	4319.13135	4319.13135	2790.70923	3313.54134	3430.36745	3430.36745	4815.35856	4815.35856	2844.83486	3719.12602	3719.12602	4886.30164	3210.54567	3210.54567	4040.8648	53.5631166
3332.05116	3961.13769	3364.541	4427.97661	3547.75429	5137.35294	6150.89059	4830.2063	4363.75572	4363.75572	5586.86824	3699.2773	3442.67281	3442.67281	4810.30329	4810.30329	3802.10421	4056.8225	4056.8225	3867.56894	4494.03933	4494.03933	4733.98393	73.3294294
3853.73791	4758.20548	5191.09403	10103.2495	9027.71711	4424.8414	3191.90025	4507.26699	3920.3719	3920.3719	4095.65428	3579.54207	3983.01307	3983.01307	4917.65055	4917.65055	3698.57835	4640.57656	4640.57656	4278.03157	3906.70905	3906.70905	5031.76905	51.198889
4100.64877	4406.36376	3726.99777	7628.6459	7903.0323	9081.44474	1633.74424	4939.57047	4971.07605	4971.07605	4743.62003	5599.62059	4475.84049	4475.84049	6166.06478	6166.06478	4852.74906	5275.30816	5275.30816	4259.06621	5328.79945	5328.79945	4253.18305	48.9947307
