M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
2759.6474	3175.41401	2185.15414	-66.4246082	-630.168915	2745.13483	-1570.48821	2478.00836	2571.76726	2571.76726	2549.56085	2714.88819	2149.45217	2149.45217	2709.24992	2709.24992	2037.44205	2391.48729	2391.48729	2196.05863	2492.53568	2492.53568	2262.49789	38.2946135
2759.61465	3175.39395	2185.14116	-66.4627552	-630.367994	2744.9894	-1570.40894	2478.01603	2571.74189	2571.74189	2549.52604	2714.88849	2149.38726	2149.38726	2709.21776	2709.21776	2037.43024	2391.47859	2391.47859	2196.04565	2492.53789	2492.53789	2262.48343	38.2944545
2759.5934	3175.38392	2185.13378	-66.4710999	-630.509853	2744.89164	-1570.34516	2478.02252	2571.72861	2571.72861	2549.50155	2714.89587	2149.33725	2149.33725	2709.19563	2709.19563	2037.42346	2391.47726	2391.47726	2196.0458	2492.53893	2492.53893	2262.4737	38.2943093
2759.61406	3175.39159	2185.14145	-66.4579868	-630.351305	2745.00132	-1570.42205	2478.0147	2571.74101	2571.74101	2549.52604	2714.882	2149.39847	2149.39847	2709.21717	2709.21717	2037.42847	2391.47505	2391.47505	2196.04462	2492.53671	2492.53671	2262.4827	38.2944717
2759.63353	3175.39897	2185.14676	-66.4651394	-630.229712	2745.08715	-1570.4757	2478.0085	2571.75222	2571.75222	2549.54669	2714.87344	2149.44214	2149.44214	2709.23576	2709.23576	2037.43615	2391.47446	2391.47446	2196.03975	2492.53686	2492.53686	2262.49479	38.2946169
2759.62556	3175.40841	2185.14853	-66.4126873	-630.322695	2745.02993	-1570.41192	2478.01676	2571.75605	2571.75605	2549.53725	2714.90383	2149.39242	2149.39242	2709.22927	2709.22927	2037.43438	2391.49201	2391.49201	2196.06793	2492.53539	2492.53539	2262.48402	38.2944268
2759.61612	3175.39513	2185.14293	-66.4496422	-630.351305	2745.0037	-1570.41311	2478.01617	2571.74455	2571.74455	2549.52751	2714.8879	2149.39463	2149.39463	2709.21953	2709.21953	2037.42995	2391.47844	2391.47844	2196.04978	2492.53671	2492.53671	2262.48358	38.2944545
2759.61612	3175.39513	2185.14234	-66.4556026	-630.35965	2744.99655	-1570.41073	2478.01603	2571.74455	2571.74455	2549.52663	2714.88967	2149.38977	2149.38977	2709.21865	2709.21865	2037.43083	2391.47992	2391.47992	2196.04875	2492.5376	2492.5376	2262.48402	38.2944545
2759.61701	3175.39749	2185.14352	-66.4401054	-630.344152	2745.0037	-1570.41609	2478.01544	2571.74514	2571.74514	2549.52869	2714.88937	2149.39375	2149.39375	2709.22101	2709.22101	2037.42995	2391.4808	2391.4808	2196.05229	2492.53671	2492.53671	2262.48166	38.2944545
2582.33157	1564.30727	2055.2501	9066.59722	9660.56943	8336.58934	1798.44499	2066.45716	3103.7643	3103.7643	3901.29353	2247.94283	4546.08285	4546.08285	1770.01301	1770.01301	1849.03084	4905.52015	4905.52015	4777.98605	2403.65605	2403.65605	2922.47159	33.9812073
2582.33452	1564.29975	2055.24892	9066.57815	9660.59089	8336.60841	1798.4271	2066.45864	3103.764	3103.764	3901.29766	2247.92808	4546.10291	4546.10291	1770.01478	1770.01478	1849.03128	4905.50422	4905.50422	4777.97543	2403.65605	2403.65605	2922.48133	33.9812729
2582.33688	1564.30019	2055.24804	9066.58292	9660.59327	8336.61437	1798.43068	2066.46188	3103.76548	3103.76548	3901.29884	2247.92719	4546.10645	4546.10645	1770.01714	1770.01714	1849.03172	4905.50068	4905.50068	4777.9772	2403.65634	2403.65634	2922.48575	33.9812764
2582.33275	1564.30048	2055.24848	9066.58411	9660.59208	8336.60483	1798.4271	2066.45864	3103.76282	3103.76282	3901.29648	2247.92867	4546.10114	4546.10114	1770.01434	1770.01434	1849.03039	4905.50747	4905.50747	4777.97543	2403.65664	2403.65664	2922.47867	33.9812729
2582.33925	1564.29517	2055.24715	9066.571	9660.60996	8336.62629	1798.41518	2066.46395	3103.76577	3103.76577	3901.3018	2247.91716	4546.1212	4546.1212	1770.0195	1770.0195	1849.03217	4905.48917	4905.48917	4777.97012	2403.65649	2403.65649	2922.49283	33.9813248
2582.33925	1564.29857	2055.2476	9066.58292	9660.59923	8336.62152	1798.42472	2066.46425	3103.76607	3103.76607	3901.30121	2247.92395	4546.11235	4546.11235	1770.01936	1770.01936	1849.03231	4905.49448	4905.49448	4777.97543	2403.65619	2403.65619	2922.49047	33.9812902
2582.33688	1564.30122	2055.24878	9066.5853	9660.59089	8336.61079	1798.43187	2066.46159	3103.76607	3103.76607	3901.29825	2247.92926	4546.1035	4546.1035	1770.01685	1770.01685	1849.03187	4905.50275	4905.50275	4777.97838	2403.65619	2403.65619	2922.48516	33.9812626
2582.3357	1564.30447	2055.24937	9066.59245	9660.57539	8336.59887	1798.44141	2066.46011	3103.76577	3103.76577	3901.29707	2247.93693	4546.09288	4546.09288	1770.01537	1770.01537	1849.03217	4905.50983	4905.50983	4777.98369	2403.65605	2403.65605	2922.47985	33.981228
2582.3301	1564.30815	2055.25025	9066.60318	9660.56228	8336.58338	1798.44856	2066.45598	3103.76371	3103.76371	3901.29235	2247.94519	4546.07813	4546.07813	1770.01183	1770.01183	1849.03054	4905.52399	4905.52399	4777.98782	2403.65605	2403.65605	2922.46894	33.9812003
2582.33747	1564.30019	2055.24804	9066.58411	9660.59446	8336.61437	1798.42949	2066.46277	3103.76607	3103.76607	3901.29943	2247.9266	4546.10704	4546.10704	1770.01803	1770.01803	1849.03202	4905.4995	4905.4995	4777.9772	2403.65634	2403.65634	2922.48693	33.9812764
2991.91734	2476.26155	2664.1526	2880.50652	3294.20924	3255.10025	-729.697943	3222.10368	2706.76566	2706.76566	2917.51516	3482.61868	3209.96561	3209.96561	3223.21865	3223.21865	3210.36746	3417.99659	3417.99659	3614.80708	2394.63112	2394.63112	2662.91313	34.7156547
2991.91262	2476.26244	2664.1529	2880.50652	3294.20686	3255.08952	-729.701519	3222.10103	2706.7633	2706.7633	2917.51162	3482.61986	3209.9606	3209.9606	3223.21688	3223.21688	3210.36599	3418.00308	3418.00308	3614.80472	2394.63201	2394.63201	2662.90545	34.7156547
2991.90671	2476.2645	2664.15378	2880.51128	3294.2009	3255.07522	-729.696751	3222.09896	2706.75946	2706.75946	2917.50808	3482.62458	3209.95145	3209.95145	3223.2157	3223.2157	3210.36422	3418.014	3418.014	3614.80384	2394.63348	2394.63348	2662.89365	34.7156547
2991.9138	2476.26539	2664.15349	2880.51605	3294.19613	3255.08595	-729.688406	3222.1028	2706.76507	2706.76507	2917.51221	3482.62635	3209.95352	3209.95352	3223.21806	3223.21806	3210.36658	3418.00633	3418.00633	3614.81151	2394.63201	2394.63201	2662.90516	34.7156202
2991.9076	2476.26922	2664.15585	2880.52082	3294.1854	3255.06806	-729.687214	3222.09808	2706.76153	2706.76153	2917.5069	3482.6349	3209.93876	3209.93876	3223.21452	3223.21452	3210.36599	3418.02137	3418.02137	3614.81239	2394.6323	2394.6323	2662.891	34.715596
2991.91439	2476.26539	2664.15378	2880.51486	3294.19732	3255.08714	-729.689598	3222.10221	2706.76507	2706.76507	2917.51221	3482.62635	3209.95352	3209.95352	3223.21806	3223.21806	3210.36687	3418.00692	3418.00692	3614.81121	2394.63142	2394.63142	2662.90486	34.7156202
2991.91439	2476.26509	2664.15378	2880.51486	3294.2009	3255.08833	-729.69079	3222.10221	2706.76507	2706.76507	2917.51221	3482.62517	3209.95588	3209.95588	3223.21835	3223.21835	3210.36687	3418.00574	3418.00574	3614.81033	2394.63142	2394.63142	2662.90575	34.7156271
2991.91409	2476.26273	2664.1529	2880.5089	3294.20924	3255.0931	-729.697943	3222.10221	2706.76419	2706.76419	2917.51339	3482.62045	3209.96148	3209.96148	3223.21865	3223.21865	3210.36628	3418.0022	3418.0022	3614.8062	2394.63171	2394.63171	2662.90722	34.7156547
2991.91439	2476.26362	2664.15319	2880.51128	3294.20328	3255.09191	-729.694366	3222.1028	2706.76507	2706.76507	2917.51251	3482.6234	3209.95883	3209.95883	3223.21835	3223.21835	3210.36658	3418.00308	3418.00308	3614.80826	2394.63201	2394.63201	2662.90663	34.7156444
2991.91173	2476.26214	2664.15319	2880.50771	3294.20805	3255.08952	-729.699135	3222.10162	2706.76271	2706.76271	2917.51162	3482.61986	3209.96119	3209.96119	3223.21747	3223.21747	3210.3654	3418.00397	3418.00397	3614.80384	2394.6326	2394.6326	2662.90368	34.7156651
2513.9145	3073.56163	3059.53735	8788.72156	2246.75417	1183.79354	426.914692	2619.87934	2778.18583	2778.18583	4678.10102	2680.10499	2966.95611	2966.95611	4884.54142	4884.54142	3535.15551	2990.39845	2990.39845	2881.0685	4771.2452	4771.2452	2661.30927	31.9663062
2513.91523	3073.55898	3059.53529	8788.7156	2246.76132	1183.80427	426.911116	2619.88111	2778.18583	2778.18583	4678.10161	2680.09997	2966.96319	2966.96319	4884.5426	4884.5426	3535.15462	2990.39226	2990.39226	2881.06555	4771.24491	4771.24491	2661.3134	31.9663304
2513.90579	3073.56104	3059.5403	8788.72514	2246.76609	1183.78401	426.903963	2619.87343	2778.17993	2778.17993	4678.09865	2680.10115	2966.95552	2966.95552	4884.53965	4884.53965	3535.15462	2990.4076	2990.4076	2881.05759	4771.2514	4771.2514	2661.29629	31.9663477
2513.90919	3073.56517	3059.5406	8788.73825	2246.75179	1183.78162	426.91946	2619.87638	2778.18406	2778.18406	4678.09954	2680.1103	2966.94726	2966.94726	4884.54142	4884.54142	3535.15551	2990.41026	2990.41026	2881.0685	4771.24933	4771.24933	2661.29924	31.9662958
2513.91553	3073.56311	3059.53765	8788.72633	2246.7494	1183.79474	426.917076	2619.88022	2778.18642	2778.18642	4678.10102	2680.10823	2966.95434	2966.95434	4884.5426	4884.5426	3535.1558	2990.39904	2990.39904	2881.07145	4771.24461	4771.24461	2661.30986	31.9662855
2513.91037	3073.56193	3059.53912	8788.72514	2246.76132	1183.78997	426.911116	2619.87697	2778.18288	2778.18288	4678.10013	2680.10351	2966.95611	2966.95611	4884.54142	4884.54142	3535.15433	2990.40318	2990.40318	2881.06319	4771.24756	4771.24756	2661.30308	31.9663235
2513.91081	3073.5634	3059.53942	8788.72633	2246.75655	1183.78639	426.914692	2619.87697	2778.18347	2778.18347	4678.09954	2680.10617	2966.95316	2966.95316	4884.54083	4884.54083	3535.15462	2990.40554	2990.40554	2881.06555	4771.24786	4771.24786	2661.30278	31.9663028
2513.91096	3073.56281	3059.53971	8788.72395	2246.75536	1183.78878	426.908731	2619.87609	2778.18377	2778.18377	4678.10013	2680.10705	2966.95316	2966.95316	4884.54024	4884.54024	3535.15521	2990.40465	2990.40465	2881.06614	4771.24668	4771.24668	2661.30337	31.9663028
2513.90579	3073.56311	3059.54148	8788.73348	2246.75655	1183.77805	426.9135	2619.87432	2778.1817	2778.1817	4678.09806	2680.10587	2966.94962	2966.94962	4884.54083	4884.54083	3535.15403	2990.41173	2990.41173	2881.06201	4771.2514	4771.2514	2661.29481	31.9663304
2513.9114	3073.5578	3059.53706	8788.71202	2246.76847	1183.80308	426.901579	2619.87727	2778.18229	2778.18229	4678.10102	2680.09643	2966.96496	2966.96496	4884.54024	4884.54024	3535.15433	2990.39521	2990.39521	2881.05847	4771.24727	4771.24727	2661.3075	31.9663512
3289.05572	3369.75352	3803.35696	5196.34604	6158.51521	1908.45966	2023.57411	3239.74519	3218.1383	3218.1383	3552.03108	3246.6545	3134.36262	3134.36262	3669.14427	3669.14427	3499.73412	3871.14781	3871.14781	4299.588	4257.87453	4257.87453	3073.86081	38.5079008
3289.05336	3369.7547	3803.35873	5196.34604	6158.5176	1908.45251	2023.57411	3239.74312	3218.13653	3218.13653	3552.02931	3246.65568	3134.35937	3134.35937	3669.14279	3669.14279	3499.73383	3871.1543	3871.1543	4299.58623	4257.8763	4257.8763	3073.85491	38.5079077
3289.051	3369.75352	3803.35932	5196.34604	6158.52594	1908.45251	2023.57054	3239.74224	3218.13565	3218.13565	3552.02872	3246.65332	3134.36114	3134.36114	3669.14191	3669.14191	3499.73383	3871.15548	3871.15548	4299.58328	4257.87748	4257.87748	3073.85284	38.507925
3289.05631	3369.75234	3803.35578	5196.33889	6158.5176	1908.46205	2023.57173	3239.74548	3218.13771	3218.13771	3552.03108	3246.65155	3134.36527	3134.36527	3669.14427	3669.14427	3499.73442	3871.14486	3871.14486	4299.58682	4257.87423	4257.87423	3073.86258	38.5079077
3289.051	3369.75175	3803.35932	5196.34366	6158.52833	1908.4549	2023.56577	3239.74224	3218.13476	3218.13476	3552.02872	3246.65096	3134.3635	3134.3635	3669.1425	3669.1425	3499.73294	3871.15371	3871.15371	4299.58092	4257.87777	4257.87777	3073.85314	38.5079319
3289.05395	3369.75972	3803.35932	5196.36631	6158.50449	1908.44178	2023.58961	3239.74401	3218.13919	3218.13919	3552.02843	3246.66483	3134.34816	3134.34816	3669.14368	3669.14368	3499.73471	3871.16109	3871.16109	4299.59567	4257.87689	4257.87689	3073.85314	38.5078663
3289.05513	3369.75057	3803.35637	5196.33651	6158.52237	1908.46205	2023.561	3239.74401	3218.13653	3218.13653	3552.03167	3246.6489	3134.3694	3134.3694	3669.14338	3669.14338	3499.73324	3871.14427	3871.14427	4299.5821	4257.87482	4257.87482	3073.8614	38.5079285
3289.05041	3369.755	3803.3605	5196.34485	6158.52356	1908.44774	2023.56935	3239.74076	3218.13476	3218.13476	3552.02843	3246.65539	3134.35819	3134.35819	3669.14102	3669.14102	3499.73442	3871.15843	3871.15843	4299.58387	4257.87807	4257.87807	3073.85077	38.5079147
3289.05395	3369.7547	3803.35873	5196.34485	6158.51283	1908.45251	2023.57054	3239.74283	3218.13683	3218.13683	3552.02902	3246.65657	3134.35878	3134.35878	3669.14191	3669.14191	3499.73412	3871.15312	3871.15312	4299.58741	4257.87571	4257.87571	3073.8555	38.5079008
3289.05454	3369.76119	3803.35991	5196.36512	6158.49614	1908.43821	2023.592	3239.74342	3218.13948	3218.13948	3552.02813	3246.66837	3134.34373	3134.34373	3669.14309	3669.14309	3499.7356	3871.16227	3871.16227	4299.59803	4257.87571	4257.87571	3073.85255	38.5078421
1469.92169	3717.37111	3869.56786	2471.76647	8798.47884	325.225592	4207.79705	3547.40658	3060.81371	3060.81371	3079.71387	2165.98225	3025.34954	3025.34954	3894.95896	3894.95896	3757.89939	4709.11859	4709.11859	4650.08432	4736.41213	4736.41213	2848.07945	20.6146973
1469.92243	3717.37022	3869.56668	2471.76766	8798.47884	325.227976	4207.79824	3547.40776	3060.81401	3060.81401	3079.71505	2165.98077	3025.3519	3025.3519	3894.96014	3894.96014	3757.89939	4709.11623	4709.11623	4650.08373	4736.41154	4736.41154	2848.08152	20.6147025
1469.92803	3717.35842	3869.55959	2471.74978	8798.47765	325.255394	4207.77678	3547.40953	3060.81312	3060.81312	3079.71682	2165.96572	3025.37138	3025.37138	3894.96073	3894.96073	3757.89379	4709.09174	4709.09174	4650.07252	4736.40623	4736.40623	2848.09184	20.6147699
1469.92523	3717.36344	3869.56196	2471.75694	8798.47884	325.243473	4207.78513	3547.40894	3060.81342	3060.81342	3079.71534	2165.97251	3025.36252	3025.36252	3894.96014	3894.96014	3757.89526	4709.10266	4709.10266	4650.07724	4736.40889	4736.40889	2848.08683	20.6147423
1469.92508	3717.36403	3869.56284	2471.76051	8798.47765	325.241089	4207.78871	3547.40923	3060.81401	3060.81401	3079.71564	2165.97399	3025.36075	3025.36075	3894.96073	3894.96073	3757.89585	4709.10443	4709.10443	4650.07842	4736.40918	4736.40918	2848.08624	20.6147336
1469.92464	3717.35901	3869.56137	2471.75097	8798.48838	325.25301	4207.77678	3547.40894	3060.81194	3060.81194	3079.71652	2165.96513	3025.37079	3025.37079	3894.96014	3894.96014	3757.89408	4709.09676	4709.09676	4650.07075	4736.40889	4736.40889	2848.0886	20.6147786
1469.92833	3717.35931	3869.56019	2471.75217	8798.47646	325.25301	4207.78155	3547.40982	3060.81342	3060.81342	3079.71652	2165.96838	3025.36843	3025.36843	3894.96014	3894.96014	3757.89408	4709.09381	4709.09381	4650.07488	4736.40623	4736.40623	2848.09155	20.6147509
1469.92095	3717.36904	3869.56609	2471.76647	8798.48361	325.229168	4207.79705	3547.40776	3060.81342	3060.81342	3079.71475	2165.97856	3025.35426	3025.35426	3894.96014	3894.96014	3757.89821	4709.11534	4709.11534	4650.08137	4736.41272	4736.41272	2848.08034	20.6147233
1469.92449	3717.36167	3869.56166	2471.75694	8798.48361	325.245857	4207.78275	3547.40953	3060.81223	3060.81223	3079.71534	2165.96897	3025.36577	3025.36577	3894.96073	3894.96073	3757.89497	4709.10089	4709.10089	4650.07429	4736.40948	4736.40948	2848.08683	20.6147544
1469.92184	3717.36816	3869.5655	2471.76528	8798.48003	325.23036	4207.79705	3547.40835	3060.81342	3060.81342	3079.71475	2165.97826	3025.35426	3025.35426	3894.96073	3894.96073	3757.89762	4709.11357	4709.11357	4650.08137	4736.41154	4736.41154	2848.08152	20.6147233
1379.2147	2668.44046	2043.80199	-3386.46114	4223.5899	-5767.13234	-3463.73498	1798.5357	1661.61083	1661.61083	1533.30327	2621.77204	1698.15544	1698.15544	2189.42695	2189.42695	2301.68373	3560.89004	3560.89004	3411.10645	4028.3122	4028.3122	1370.0756	27.0023124
1379.20851	2668.4443	2043.80834	-3386.45816	4223.61612	-5767.14903	-3463.73737	1798.53187	1661.60876	1661.60876	1533.30002	2621.77558	1698.15028	1698.15028	2189.42238	2189.42238	2301.68521	3560.90657	3560.90657	3411.10586	4028.31957	4028.31957	1370.06601	27.0023279
1379.21205	2668.44282	2043.8048	-3386.46114	4223.59943	-5767.14098	-3463.73975	1798.53334	1661.6095	1661.6095	1533.30268	2621.77528	1698.15205	1698.15205	2189.42444	2189.42444	2301.68521	3560.8986	3560.8986	3411.10675	4028.31574	4028.31574	1370.07117	27.0023089
1379.21013	2668.43692	2043.80376	-3386.47783	4223.61135	-5767.13026	-3463.75585	1798.53172	1661.60699	1661.60699	1533.30209	2621.76436	1698.16296	1698.16296	2189.42312	2189.42312	2301.68329	3560.89152	3560.89152	3411.09672	4028.31515	4028.31515	1370.07162	27.0023573
1379.21131	2668.44194	2043.80539	-3386.46472	4223.6042	-5767.1392	-3463.74393	1798.53246	1661.60876	1661.60876	1533.30268	2621.77351	1698.15382	1698.15382	2189.42356	2189.42356	2301.68535	3560.8983	3560.8983	3411.10498	4028.31633	4028.31633	1370.07103	27.0023227
