M1	M2	M3	At	Ab	Atau	mu	mA	meL	mmuL	mtauL	meR	mmuR	mtauR	mqL1	mqL2	mqL3	muR	mcR	mtR	mdR	msR	mbR	tanb
2505.5993	2530.72442	2514.68294	662.813187	-216.950774	-305.80163	86.5221024	2566.73472	2488.81534	2488.81534	2550.09724	2491.89308	2397.83706	2397.83706	2476.49124	2476.49124	2470.96494	2491.362	2491.362	2499.55844	2469.46922	2469.46922	2480.12057	30.2995372
2506.76221	2529.50442	2515.79451	660.886765	-212.543607	-306.488276	84.8925114	2567.97685	2488.05265	2488.05265	2549.51099	2492.1272	2397.81449	2397.81449	2477.53245	2477.53245	2470.78659	2490.98272	2490.98272	2500.38397	2469.32347	2469.32347	2478.92063	30.289166
2507.29713	2528.76239	2516.92954	657.898188	-209.86855	-308.327675	82.7825069	2568.99622	2487.24187	2487.24187	2549.4924	2492.73115	2397.70134	2397.70134	2478.34116	2478.34116	2470.45083	2490.44014	2490.44014	2501.26586	2469.58104	2469.58104	2478.56672	30.280755
2507.4656	2527.71115	2517.56949	653.92971	-209.217072	-308.628082	81.6261768	2570.31329	2486.64485	2486.64485	2549.87448	2493.3112	2398.05628	2398.05628	2479.42751	2479.42751	2470.49273	2489.57861	2489.57861	2502.08047	2470.06181	2470.06181	2478.32538	30.2732843
2507.24062	2526.35041	2518.12181	648.583174	-210.676193	-310.742259	79.4017315	2571.14679	2486.55251	2486.55251	2550.66461	2493.60152	2397.86612	2397.86612	2480.02055	2480.02055	2470.92364	2489.32724	2489.32724	2502.58617	2470.79898	2470.79898	2477.93459	30.2718478
2506.6228	2524.93435	2518.1134	643.50605	-214.066505	-311.287642	79.5328617	2572.07116	2486.07616	2486.07616	2551.35501	2494.06327	2397.50528	2397.50528	2480.35483	2480.35483	2470.93072	2489.49099	2489.49099	2503.02874	2470.98677	2470.98677	2477.10951	30.2715851
2506.54285	2523.78472	2517.66818	637.909174	-216.560364	-310.176611	81.4461708	2572.44173	2485.61088	2485.61088	2552.29325	2494.86387	2396.69303	2396.69303	2480.8986	2480.8986	2470.54775	2489.49408	2489.49408	2503.3021	2470.8664	2470.8664	2476.87023	30.2666104
2506.62635	2522.94414	2517.78177	631.308556	-220.190287	-307.916403	81.5331936	2573.07076	2485.60025	2485.60025	2553.41707	2495.70356	2395.68959	2395.68959	2481.12814	2481.12814	2470.23309	2489.6208	2489.6208	2503.9565	2470.52459	2470.52459	2476.51721	30.2645742
2506.49977	2522.24474	2518.09762	625.016689	-223.608613	-306.491852	79.8928738	2573.5626	2485.97584	2485.97584	2554.61406	2496.73429	2394.38181	2394.38181	2481.56436	2481.56436	2469.77061	2490.20661	2490.20661	2504.78734	2470.43445	2470.43445	2476.53919	30.263741
2505.94642	2521.80247	2518.52012	617.816448	-227.097273	-303.381085	77.0413876	2574.0447	2486.3504	2486.3504	2555.29914	2497.70779	2393.26965	2393.26965	2481.59062	2481.59062	2469.6458	2490.66113	2490.66113	2505.62512	2470.63036	2470.63036	2476.75575	30.266097
2505.03444	2521.10558	2518.88627	611.534119	-231.960416	-300.153494	73.9336014	2574.19901	2486.70799	2486.70799	2555.93201	2498.57831	2392.7365	2392.7365	2481.28687	2481.28687	2469.75571	2491.27408	2491.27408	2506.74658	2471.08163	2471.08163	2476.99901	30.2713811
2503.86902	2520.14625	2519.44109	605.005026	-236.046314	-296.843648	70.7876682	2574.34889	2486.89269	2486.89269	2556.64218	2499.59223	2391.7906	2391.7906	2481.30428	2481.30428	2469.78713	2492.22426	2492.22426	2507.62241	2471.75684	2471.75684	2476.985	30.2791595
2503.1202	2519.28472	2519.68923	598.520041	-239.158273	-294.792056	66.369772	2574.09692	2486.63069	2486.63069	2557.09507	2500.16682	2390.79601	2390.79601	2481.35518	2481.35518	2470.01431	2493.04035	2493.04035	2508.33656	2472.36522	2472.36522	2476.93573	30.2831231
2502.05746	2518.88066	2519.52887	594.016314	-242.751241	-294.724107	62.4704361	2573.49002	2486.7257	2486.7257	2557.04934	2500.88894	2389.58899	2389.58899	2481.61231	2481.61231	2470.5386	2493.90011	2493.90011	2509.42911	2472.61556	2472.61556	2476.60852	30.2907442
2501.11494	2518.84865	2519.69365	590.132475	-247.238278	-294.303894	57.1799278	2572.99346	2486.84357	2486.84357	2557.35648	2501.53553	2389.00982	2389.00982	2481.71852	2481.71852	2470.74661	2494.95208	2494.95208	2510.41012	2472.41803	2472.41803	2476.84943	30.2929325
2500.52604	2518.60199	2519.54421	586.018562	-252.321362	-294.233561	51.6426563	2572.72291	2486.74251	2486.74251	2557.95689	2502.47184	2388.44997	2388.44997	2481.69669	2481.69669	2470.8155	2495.86686	2495.86686	2511.28876	2472.21755	2472.21755	2477.30807	30.2983411
2499.80938	2518.36271	2519.36615	582.566261	-254.747868	-293.268561	47.3153591	2572.52848	2487.06972	2487.06972	2558.4924	2503.26227	2388.4333	2388.4333	2481.98671	2481.98671	2471.1253	2496.87709	2496.87709	2511.65314	2472.14895	2472.14895	2477.34952	30.3025276
2499.61155	2517.96013	2519.38563	581.243038	-254.925489	-292.929411	42.4528122	2572.03398	2487.52172	2487.52172	2559.33091	2503.90885	2388.74384	2388.74384	2482.36289	2482.36289	2471.88016	2497.30623	2497.30623	2511.9026	2471.96691	2471.96691	2477.57036	30.3016132
2499.69711	2517.75699	2519.25315	580.590963	-254.01473	-290.766358	38.4056568	2571.14856	2488.33471	2488.33471	2560.11956	2504.15418	2389.35723	2389.35723	2482.55984	2482.55984	2472.24985	2497.81857	2497.81857	2512.43486	2471.42949	2471.42949	2477.67156	30.3027437
2499.71629	2517.93608	2519.13514	579.910278	-253.371596	-290.290117	33.197403	2570.81162	2489.41191	2489.41191	2561.05337	2504.64911	2389.6626	2389.6626	2482.84986	2482.84986	2473.01372	2498.0431	2498.0431	2513.15093	2470.65824	2470.65824	2477.50206	30.3048093
2499.91677	2517.72822	2519.25168	578.722954	-254.378319	-289.049745	27.2786617	2570.47734	2490.46832	2490.46832	2562.27367	2505.39218	2390.35713	2390.35713	2482.87951	2482.87951	2474.14477	2498.34685	2498.34685	2513.59128	2469.91916	2469.91916	2477.70107	30.3027506
2500.25681	2517.38833	2519.61237	579.108	-255.95665	-289.680958	22.6259232	2570.34427	2491.17775	2491.17775	2563.25616	2505.80126	2390.70823	2390.70823	2483.06141	2483.06141	2474.90391	2498.33121	2498.33121	2514.35028	2469.36846	2469.36846	2477.37726	30.3007973
2500.66795	2517.01982	2519.79043	580.909252	-257.737637	-291.04054	17.6048279	2570.56113	2491.57384	2491.57384	2564.22508	2505.78119	2390.66221	2390.66221	2483.39614	2483.39614	2475.96666	2498.11657	2498.11657	2515.40992	2469.0774	2469.0774	2477.0502	30.3023928
2500.82816	2516.56929	2519.63848	581.455231	-259.854794	-292.018056	13.0951405	2570.28969	2492.30481	2492.30481	2564.76058	2505.35028	2390.99428	2390.99428	2484.10232	2484.10232	2477.16055	2497.7249	2497.7249	2516.0419	2468.76643	2468.76643	2476.44581	30.3047177
2501.09724	2515.74907	2519.78054	582.791567	-262.696743	-293.501019	9.92178917	2569.6996	2492.56253	2492.56253	2565.60352	2505.33022	2391.2635	2391.2635	2484.61909	2484.61909	2478.49783	2497.19795	2497.19795	2516.50807	2468.73161	2468.73161	2476.27719	30.305257
2501.10521	2514.74224	2519.70767	582.876205	-263.229609	-295.408368	8.10265541	2569.2532	2492.48479	2492.48479	2566.10539	2504.97646	2391.36972	2391.36972	2485.34799	2485.34799	2480.00535	2497.17258	2497.17258	2516.85873	2469.04406	2469.04406	2475.97359	30.3035302
2501.34301	2514.02838	2519.63214	581.936836	-261.957049	-296.488404	5.24759293	2568.50055	2492.0881	2492.0881	2566.49986	2505.08652	2391.76994	2391.76994	2485.55128	2485.55128	2481.0473	2497.28823	2497.28823	2517.53954	2469.73284	2469.73284	2475.22064	30.306339
2501.66756	2513.79574	2519.90505	580.922365	-262.196064	-297.832489	3.02553177	2568.07362	2491.42293	2491.42293	2567.01943	2505.45945	2392.38024	2392.38024	2485.95844	2485.95844	2482.03304	2497.73803	2497.73803	2518.53133	2469.96165	2469.96165	2474.12323	30.3127104
2501.60973	2513.99726	2520.57037	580.875874	-261.173248	-299.479961	2.07901001	2568.04117	2491.00146	2491.00146	2567.7771	2505.41991	2393.34356	2393.34356	2486.28298	2486.28298	2482.8031	2498.29846	2498.29846	2519.16007	2469.87431	2469.87431	2472.77975	30.3139238
2501.93442	2514.50783	2521.12948	582.120419	-260.779858	-301.026106	-0.326037407	2568.04766	2490.6148	2490.6148	2568.45895	2505.62659	2394.29994	2394.29994	2486.15361	2486.15361	2483.62701	2498.50071	2498.50071	2519.83999	2470.19045	2470.19045	2471.46076	30.3185874
2502.04698	2515.34147	2521.96814	582.647324	-260.784626	-301.760435	-2.92956829	2567.80189	2490.60772	2490.60772	2569.30631	2505.82368	2394.88457	2394.88457	2486.32709	2486.32709	2484.12622	2499.13093	2499.13093	2520.414	2470.6491	2470.6491	2470.46411	30.3244057
2502.30175	2516.12068	2522.42604	582.704544	-261.979103	-300.610662	-6.59644604	2567.41154	2490.43955	2490.43955	2569.91351	2505.88284	2395.65079	2395.65079	2486.88561	2486.88561	2484.26017	2499.53366	2499.53366	2520.66729	2470.90977	2470.90977	2469.31639	30.33398
2502.83372	2517.14625	2522.66429	583.82988	-263.599753	-301.060081	-10.9708309	2566.96987	2490.47938	2490.47938	2570.6281	2506.02888	2396.11298	2396.11298	2487.45991	2487.45991	2484.13168	2500.16181	2500.16181	2520.4199	2471.41813	2471.41813	2467.82967	30.3455249
2502.90969	2517.62865	2523.28152	586.276054	-264.304876	-301.539898	-15.2951479	2566.40869	2490.88757	2490.88757	2571.27484	2506.3282	2396.52073	2396.52073	2487.83712	2487.83712	2483.63291	2500.75056	2500.75056	2520.33891	2471.88253	2471.88253	2466.50655	30.3606254
2503.09394	2517.66361	2524.23879	589.715242	-265.139341	-303.191543	-20.7996368	2566.01245	2491.20991	2491.20991	2571.9018	2506.77092	2397.16377	2397.16377	2488.55216	2488.55216	2483.01878	2501.66357	2501.66357	2520.57539	2472.0625	2472.0625	2464.96318	30.3778485
2503.51364	2517.94228	2525.03836	592.769384	-266.596675	-303.7256	-25.7575512	2565.73275	2491.89411	2491.89411	2572.03664	2506.91342	2398.08932	2398.08932	2489.14888	2489.14888	2482.72034	2502.13904	2502.13904	2520.9408	2472.36492	2472.36492	2463.55376	30.3957509
2503.57796	2518.45683	2526.1191	596.123934	-267.432332	-304.439068	-30.8924913	2565.75222	2492.19033	2492.19033	2571.84929	2507.18442	2398.52363	2398.52363	2489.77334	2489.77334	2482.74675	2502.54797	2502.54797	2521.57603	2472.88877	2472.88877	2462.24141	30.4117226
2503.28026	2518.84172	2526.97679	597.590208	-266.879201	-306.258202	-35.520792	2565.35214	2492.23666	2492.23666	2571.93337	2507.71712	2398.68944	2398.68944	2489.90493	2489.90493	2482.67771	2503.25135	2503.25135	2521.7234	2473.68583	2473.68583	2460.78242	30.4274505
2503.12581	2519.18515	2528.08467	598.106384	-268.10348	-308.516026	-40.5448675	2564.91519	2492.33697	2492.33697	2572.10007	2507.82717	2398.61347	2398.61347	2489.95022	2489.95022	2482.63581	2504.17218	2504.17218	2522.25035	2474.22576	2474.22576	2459.12398	30.4434706
2503.0072	2519.84884	2528.71666	598.207712	-268.933773	-309.954286	-44.9633598	2564.94351	2492.4752	2492.4752	2572.27474	2507.51516	2398.59842	2398.59842	2489.69235	2489.69235	2482.76548	2505.22106	2505.22106	2522.95447	2474.38788	2474.38788	2457.56158	30.4604172
2502.8644	2520.0955	2529.16276	596.866608	-267.806053	-311.228037	-47.8333235	2565.22085	2492.25067	2492.25067	2572.52789	2507.36159	2398.59621	2398.59621	2489.67568	2489.67568	2483.15479	2506.5365	2506.5365	2523.38066	2474.35587	2474.35587	2456.54176	30.4744563
2502.99245	2520.01289	2530.01455	594.009161	-268.497467	-311.602354	-50.2747297	2565.55484	2492.25215	2492.25215	2572.96868	2507.63082	2398.26059	2398.26059	2490.05437	2490.05437	2483.93606	2507.74146	2507.74146	2523.54986	2474.03147	2474.03147	2455.63834	30.4850177
2503.07875	2520.00846	2530.87224	590.575933	-270.463824	-312.941074	-52.0032644	2566.05169	2492.57064	2492.57064	2573.41301	2508.08961	2397.98753	2397.98753	2490.70612	2490.70612	2484.88714	2509.24544	2509.24544	2524.06545	2473.99016	2473.99016	2454.67518	30.4925541
2503.08789	2520.41415	2531.92643	588.841438	-273.361206	-315.308571	-53.8706779	2566.87722	2492.92971	2492.92971	2573.78329	2508.55386	2397.34478	2397.34478	2491.69451	2491.69451	2485.59952	2510.52608	2510.52608	2524.24484	2474.0027	2474.0027	2453.87871	30.5033004
2503.34871	2520.65136	2533.10778	586.875677	-276.175141	-317.474008	-55.0419092	2567.25016	2492.95568	2492.95568	2574.34653	2508.56301	2396.98498	2396.98498	2492.62331	2492.62331	2485.92377	2511.3758	2511.3758	2524.57027	2474.2886	2474.2886	2453.22032	30.5173758
2503.13879	2520.93578	2534.22983	585.086346	-279.827118	-321.00141	-55.809021	2567.59654	2492.77865	2492.77865	2574.53713	2508.78104	2397.08396	2397.08396	2493.31696	2493.31696	2486.02143	2512.47764	2512.47764	2524.70289	2474.23756	2474.23756	2452.24682	30.5262795
2502.53985	2520.80921	2534.82995	584.762096	-282.074809	-325.043797	-55.8894873	2568.25035	2492.74118	2492.74118	2574.94016	2509.19942	2397.44996	2397.44996	2493.77353	2493.77353	2486.05137	2513.1167	2513.1167	2524.64831	2474.05847	2474.05847	2451.39312	30.536006
2501.58332	2520.32903	2535.03766	585.445166	-284.552574	-327.788591	-55.9741259	2568.59909	2493.1299	2493.1299	2574.85577	2509.42542	2397.5845	2397.5845	2494.08702	2494.08702	2485.88969	2513.91848	2513.91848	2524.98244	2473.60469	2473.60469	2450.44057	30.5457912
2500.88024	2519.77154	2535.29198	587.559938	-287.524462	-330.407619	-55.5968285	2568.92571	2493.83623	2493.83623	2575.18445	2509.93688	2398.14243	2398.14243	2494.24737	2494.24737	2486.06495	2514.35411	2514.35411	2525.69807	2473.56014	2473.56014	2449.97853	30.5559083
2500.2546	2519.16789	2535.42918	589.709282	-290.473104	-332.554579	-55.1259518	2568.78379	2494.72254	2494.72254	2575.06112	2510.25464	2398.51241	2398.51241	2494.22067	2494.22067	2486.11894	2514.69385	2514.69385	2526.15568	2473.23913	2473.23913	2449.70473	30.5631457
2499.99098	2518.78521	2535.83368	590.662956	-293.705463	-335.654616	-53.2609224	2568.45865	2495.07217	2495.07217	2574.6997	2510.97159	2399.0755	2399.0755	2494.06533	2494.06533	2486.41767	2514.59354	2514.59354	2526.95702	2472.70938	2472.70938	2449.51709	30.5725645
2499.83328	2518.79982	2536.56598	589.811802	-297.450423	-339.226127	-53.3437729	2567.73167	2495.73454	2495.73454	2574.54067	2511.19715	2399.77151	2399.77151	2493.87872	2493.87872	2487.03254	2514.82648	2514.82648	2527.95692	2472.29278	2472.29278	2449.46678	30.5764848
2500.0342	2518.5123	2536.78844	588.966608	-302.127004	-341.425538	-53.2847643	2567.20147	2496.6834	2496.6834	2574.53831	2511.61287	2400.78218	2400.78218	2493.64239	2493.64239	2487.83919	2514.70241	2514.70241	2529.06186	2472.02134	2472.02134	2449.24048	30.5808597
2499.88461	2518.54874	2537.31775	589.308739	-304.809213	-341.877937	-54.6395779	2566.32195	2497.58829	2497.58829	2574.19576	2512.13731	2401.73074	2401.73074	2493.77029	2493.77029	2488.66339	2514.82382	2514.82382	2530.42909	2471.64575	2471.64575	2449.25155	30.5809012
2499.8321	2518.41361	2537.91403	588.276386	-305.936933	-340.422988	-55.0925732	2565.67758	2498.23842	2498.23842	2573.56319	2512.22744	2402.64036	2402.64036	2494.30432	2494.30432	2489.51179	2514.92163	2514.92163	2531.59126	2471.46047	2471.46047	2449.28002	30.5798399
2499.93329	2518.00055	2538.20642	587.078333	-306.808949	-337.668061	-55.8501482	2565.08926	2498.4864	2498.4864	2572.99022	2512.51068	2403.34006	2403.34006	2494.42912	2494.42912	2490.06042	2514.5869	2514.5869	2532.78382	2471.5062	2471.5062	2449.21304	30.5750467
2500.27274	2517.95791	2538.64633	585.360527	-307.109952	-333.364606	-56.3597679	2564.46466	2498.48876	2498.48876	2572.11246	2512.50508	2403.98104	2403.98104	2494.62916	2494.62916	2490.6955	2514.42713	2514.42713	2534.08172	2471.76554	2471.76554	2449.06464	30.5663262
2500.38648	2517.6223	2538.91895	584.111214	-307.635069	-330.740809	-56.2667847	2563.58425	2498.19313	2498.19313	2571.73688	2512.61631	2404.39646	2404.39646	2495.19771	2495.19771	2491.65011	2514.70447	2514.70447	2535.17603	2471.8778	2471.8778	2449.01714	30.5557631
2500.15266	2517.50871	2538.72924	582.612753	-308.308601	-326.759815	-55.2862883	2562.44656	2498.25598	2498.25598	2571.5808	2512.37142	2404.43009	2404.43009	2496.05643	2496.05643	2492.33018	2514.92856	2514.92856	2536.11811	2472.20751	2472.20751	2449.2185	30.5438259
2499.585	2517.62688	2538.23209	579.733849	-309.618711	-321.959257	-55.0842285	2561.70423	2498.53214	2498.53214	2571.06152	2512.43353	2404.86115	2404.86115	2496.43438	2496.43438	2492.62995	2515.54122	2515.54122	2537.28264	2472.8718	2472.8718	2449.11745	30.5369774
2499.27181	2517.99907	2538.13325	575.512648	-311.911702	-316.618681	-53.6549091	2561.39886	2498.47977	2498.47977	2570.37466	2512.09187	2405.4179	2405.4179	2497.15871	2497.15871	2493.07369	2516.03895	2516.03895	2538.44304	2473.79617	2473.79617	2449.31174	30.5303658
2499.08239	2518.06324	2537.73288	572.900772	-313.800573	-311.677456	-52.2887707	2560.99465	2498.59129	2498.59129	2569.95806	2511.66361	2406.34286	2406.34286	2497.43369	2497.43369	2493.18684	2516.21746	2516.21746	2539.13403	2474.57464	2474.57464	2449.22145	30.5279821
2498.63363	2518.3338	2537.66207	571.283102	-315.176845	-305.59957	-52.2702932	2561.05838	2498.42651	2498.42651	2569.94773	2510.94961	2406.99756	2406.99756	2497.80235	2497.80235	2493.32891	2516.08985	2516.08985	2539.37922	2474.94433	2474.94433	2448.92877	30.5222745
2497.99708	2518.70836	2537.77418	569.831133	-314.805508	-301.206708	-50.752759	2560.71348	2498.40276	2498.40276	2569.61434	2510.55056	2407.28537	2407.28537	2498.09828	2498.09828	2493.53352	2515.97227	2515.97227	2539.90174	2475.23023	2475.23023	2448.22126	30.5163249
2497.15045	2519.45954	2537.50215	568.267107	-313.953161	-295.883417	-48.5944748	2560.15555	2498.75666	2498.75666	2569.27002	2510.0754	2407.78355	2407.78355	2498.29374	2498.29374	2493.2516	2515.70954	2515.70954	2540.32571	2475.70422	2475.70422	2447.26915	30.5084894
2496.21752	2520.3457	2537.23838	567.94405	-312.614441	-291.597843	-46.8569994	2559.37369	2499.45001	2499.45001	2568.96583	2509.21417	2408.34502	2408.34502	2498.17425	2498.17425	2493.37287	2515.48811	2515.48811	2540.44432	2476.43253	2476.43253	2445.9599	30.5031794
2495.37119	2521.381	2536.86102	567.587614	-311.505795	-287.091136	-45.6553698	2558.60982	2499.96398	2499.96398	2568.64896	2508.66435	2408.91445	2408.91445	2497.92641	2497.92641	2493.36047	2515.23083	2515.23083	2540.42042	2477.24346	2477.24346	2444.39396	30.4969411
2494.55333	2522.67137	2536.87784	565.905571	-311.873555	-281.755328	-46.4367867	2558.0339	2500.17125	2500.17125	2568.15948	2507.99623	2409.36011	2409.36011	2497.40507	2497.40507	2493.1836	2515.06871	2515.06871	2540.63905	2477.59087	2477.59087	2443.13958	30.4963828
2493.70184	2524.13169	2537.11447	564.329624	-311.943293	-276.390314	-47.9161739	2557.22814	2500.33028	2500.33028	2567.75055	2507.51546	2409.58803	2409.58803	2497.00603	2497.00603	2493.0079	2514.63425	2514.63425	2540.78303	2477.56107	2477.56107	2442.28617	30.4930657
2493.08904	2525.30743	2537.40272	561.32555	-311.996341	-272.881985	-48.6087799	2556.84399	2500.26079	2500.26079	2567.77091	2507.3551	2410.03119	2410.03119	2496.44648	2496.44648	2492.45986	2514.57908	2514.57908	2540.8143	2477.48893	2477.48893	2441.47318	30.490969
2492.82807	2526.27429	2537.92613	559.3431	-313.193798	-269.777775	-47.4983454	2556.19549	2500.54285	2500.54285	2567.82372	2507.29019	2410.58174	2410.58174	2495.60678	2495.60678	2491.85767	2514.31974	2514.31974	2540.94501	2477.14653	2477.14653	2440.39155	30.4847739
2492.19594	2527.5595	2538.29405	557.639599	-316.01429	-268.246531	-46.7538834	2556.04472	2500.41599	2500.41599	2567.44488	2507.26231	2410.8337	2410.8337	2494.59434	2494.59434	2490.89613	2513.70679	2513.70679	2540.95474	2477.12146	2477.12146	2439.09204	30.482812
2491.85472	2528.33192	2539.05614	556.768179	-319.239497	-266.383886	-46.4004278	2555.58475	2500.22613	2500.22613	2567.42689	2507.29727	2411.03964	2411.03964	2493.75436	2493.75436	2490.07148	2512.98408	2512.98408	2541.34686	2477.39953	2477.39953	2438.36107	30.4803627
2491.73317	2528.78983	2539.38305	555.449724	-321.64216	-263.58366	-46.8337536	2554.80406	2500.4092	2500.4092	2567.61306	2507.37575	2411.13303	2411.13303	2492.82615	2492.82615	2489.05978	2512.09629	2512.09629	2542.11898	2477.67215	2477.67215	2437.62995	30.4794794
2491.51351	2529.53363	2539.40016	553.306341	-323.986411	-261.78062	-47.8225946	2554.19922	2500.80116	2500.80116	2568.10637	2507.51723	2410.87767	2410.87767	2491.80752	2491.80752	2488.36038	2510.9232	2510.9232	2542.61554	2477.64737	2477.64737	2437.02674	30.4829935
2490.91	2530.08831	2539.71704	551.668406	-324.520469	-259.798765	-47.8482246	2553.60235	2501.38904	2501.38904	2568.39935	2507.44214	2410.31045	2410.31045	2491.01429	2491.01429	2488.09366	2509.88642	2509.88642	2542.73828	2477.64265	2477.64265	2436.109	30.4842727
2490.14746	2530.5176	2540.30093	551.656485	-324.655175	-259.665251	-49.1392612	2552.85265	2502.10555	2502.10555	2568.8903	2507.22573	2409.55794	2409.55794	2490.47333	2490.47333	2487.48292	2508.99554	2508.99554	2542.82561	2477.55635	2477.55635	2435.10601	30.4891644
2489.52403	2531.11654	2540.58919	550.500154	-326.112509	-257.940292	-49.9004126	2552.29	2502.43806	2502.43806	2569.09772	2507.02495	2409.16774	2409.16774	2489.654	2489.654	2486.48022	2507.81699	2507.81699	2543.29414	2477.70815	2477.70815	2433.85709	30.4980992
2488.54375	2531.93145	2541.17927	548.762083	-325.68574	-257.796645	-49.1541624	2551.44028	2502.39499	2502.39499	2568.98648	2507.21319	2408.62914	2408.62914	2488.9959	2488.9959	2485.49448	2507.02716	2507.02716	2544.03824	2477.66906	2477.66906	2432.57336	30.5024603
2488.05339	2532.98563	2542.011	545.799732	-325.603485	-259.196162	-49.1285324	2550.40586	2502.42729	2502.42729	2569.20865	2507.33032	2408.20059	2408.20059	2488.34519	2488.34519	2484.98981	2506.37541	2506.37541	2544.72008	2477.96897	2477.96897	2431.91467	30.5107694
2487.23892	2533.6005	2542.83387	543.576479	-326.849818	-261.692405	-49.2221117	2549.30859	2502.19391	2502.19391	2569.09093	2507.12394	2408.02932	2408.02932	2488.09617	2488.09617	2484.80305	2505.9504	2505.9504	2544.95317	2478.62691	2478.62691	2431.09195	30.5221621
2486.28136	2534.43606	2543.49713	541.56661	-327.889323	-262.534022	-50.2467155	2548.59134	2502.15541	2502.15541	2569.08473	2507.25744	2407.87885	2407.87885	2488.22245	2488.22245	2484.88035	2505.71599	2505.71599	2545.17858	2479.42161	2479.42161	2430.27733	30.5311142
2485.06888	2535.48435	2543.84086	539.255142	-330.209732	-263.993144	-49.3502617	2548.28833	2501.85373	2501.85373	2569.48216	2507.32545	2407.57584	2407.57584	2488.66693	2488.66693	2484.91457	2505.45281	2505.45281	2545.06351	2480.05536	2480.05536	2429.99144	30.536687
2484.35311	2536.5586	2544.04916	537.941456	-330.860615	-266.045332	-47.917366	2548.31253	2501.90787	2501.90787	2569.57687	2507.51044	2407.25764	2407.25764	2488.9633	2488.9633	2484.54016	2505.42965	2505.42965	2544.95494	2480.93371	2480.93371	2429.54725	30.5413713
2483.83781	2537.31509	2544.11495	538.388491	-331.187248	-266.251564	-44.8822975	2547.94579	2501.57506	2501.57506	2569.60932	2507.74308	2407.00508	2407.00508	2489.46974	2489.46974	2483.95008	2505.80981	2505.80981	2545.2547	2482.05782	2482.05782	2428.68115	30.5443496
